number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
41,0.24977968136469522,2026-03-25 17:25:24.491373,2026-03-25 17:25:34.374153,0 days 00:00:09.882780,16,True,0.35877344219039276,64,0.0015253844372829918,1,0.000597008698086992,0.9516129032258065,COMPLETE
42,0.20287138472000757,2026-03-25 17:25:34.375656,2026-03-25 17:25:44.280946,0 days 00:00:09.905290,16,True,0.4332924844007156,64,0.0017876500805056224,1,0.00046503907143259,0.9493087557603687,COMPLETE
43,0.35184192657470703,2026-03-25 17:25:44.281946,2026-03-25 17:25:46.274814,0 days 00:00:01.992868,16,True,0.2924599222407531,64,0.0017585075981686239,1,0.00039320195011329254,,PRUNED
44,0.2492456634839376,2026-03-25 17:25:46.275814,2026-03-25 17:25:56.153459,0 days 00:00:09.877645,16,True,0.43361404076967025,64,0.0018683520007584215,1,5.214097607197182e-05,0.9447004608294931,COMPLETE
45,0.3816893274585406,2026-03-25 17:25:56.154460,2026-03-25 17:25:58.142540,0 days 00:00:01.988080,16,True,0.231734899503298,64,0.0018790588040640474,1,0.00027316318384807136,,PRUNED
46,0.20661142468452454,2026-03-25 17:25:58.143540,2026-03-25 17:26:05.338425,0 days 00:00:07.194885,64,True,0.46670857006916555,128,0.0016155311771828217,1,0.0005191684632137839,0.935483870967742,COMPLETE
47,0.1833445280790329,2026-03-25 17:26:05.339530,2026-03-25 17:26:37.705064,0 days 00:00:32.365534,64,True,0.4737144008109799,192,0.0016078087420184795,2,0.00048053137485818906,0.9539170506912442,COMPLETE
48,0.16805139183998108,2026-03-25 17:26:37.705527,2026-03-25 17:27:09.790953,0 days 00:00:32.085426,64,True,0.5519979344808437,192,0.0019968095072050098,2,2.0920823947259162e-05,0.967741935483871,COMPLETE
49,0.562105655670166,2026-03-25 17:27:09.790953,2026-03-25 17:27:16.224762,0 days 00:00:06.433809,64,True,0.5671546800944541,192,0.001940287004896941,2,1.8912350233645086e-05,,PRUNED
50,0.1992388814687729,2026-03-25 17:27:16.224762,2026-03-25 17:27:48.531117,0 days 00:00:32.306355,64,True,0.5903656703775231,192,0.00146263528899149,2,3.37854564224487e-05,0.9447004608294931,COMPLETE
51,0.38921356201171875,2026-03-25 17:27:48.531117,2026-03-25 17:27:55.041001,0 days 00:00:06.509884,64,True,0.5890276527526672,192,0.001407667917888657,2,2.221949640664379e-05,,PRUNED
52,0.36949387192726135,2026-03-25 17:27:55.041001,2026-03-25 17:28:01.557690,0 days 00:00:06.516689,64,True,0.5457145208495461,192,0.0015406536226335542,2,3.221103931158036e-05,,PRUNED
53,0.7277094125747681,2026-03-25 17:28:01.557690,2026-03-25 17:28:08.058541,0 days 00:00:06.500851,64,True,0.598605721705408,192,0.0016437078098572148,2,3.318119577165783e-05,,PRUNED
54,0.1457892805337906,2026-03-25 17:28:08.058541,2026-03-25 17:28:54.207559,0 days 00:00:46.149018,64,True,0.5018766437285705,192,0.0013781063146990128,3,1.2222314546680798e-05,0.9746543778801844,COMPLETE
55,0.21585354208946228,2026-03-25 17:28:54.209575,2026-03-25 17:29:40.367708,0 days 00:00:46.158133,64,True,0.5158602232854475,192,0.001998622799690129,3,1.289713898208378e-05,0.9308755760368663,COMPLETE
56,0.2899366617202759,2026-03-25 17:29:40.367708,2026-03-25 17:30:26.500120,0 days 00:00:46.132412,64,True,0.5343269511003438,192,0.0018293369425250393,3,1.1256871068180018e-05,0.9308755760368663,COMPLETE
57,0.9330905079841614,2026-03-25 17:30:26.502123,2026-03-25 17:30:35.808692,0 days 00:00:09.306569,64,True,0.4849140693244784,192,0.0013227107531882218,3,1.5248296555298959e-05,,PRUNED
58,0.1755353957414627,2026-03-25 17:30:35.810696,2026-03-25 17:31:21.967931,0 days 00:00:46.157235,64,True,0.5034523291268638,192,0.0016937580138499826,3,1.9069724889848983e-05,0.9539170506912442,COMPLETE
59,0.556876540184021,2026-03-25 17:31:21.967931,2026-03-25 17:31:23.418249,0 days 00:00:01.450318,64,True,0.5043814074935262,96,0.0010747871225853345,3,1.7421691588362e-05,,PRUNED
60,0.2148318886756897,2026-03-25 17:31:23.418249,2026-03-25 17:32:09.539059,0 days 00:00:46.120810,64,True,0.5584360616515396,192,0.0017353473805248217,3,4.89168072064411e-05,0.9447004608294931,COMPLETE
61,0.21041220426559448,2026-03-25 17:32:09.540056,2026-03-25 17:32:55.911064,0 days 00:00:46.371008,64,True,0.44952539426503685,192,0.0015859486357672323,3,2.4629931055766414e-05,0.9493087557603687,COMPLETE
62,0.4196702837944031,2026-03-25 17:32:55.911064,2026-03-25 17:33:05.211740,0 days 00:00:09.300676,64,True,0.529886693798107,192,0.0017089021709301038,3,1.164599370443841e-05,,PRUNED
63,0.28332069516181946,2026-03-25 17:33:05.211740,2026-03-25 17:33:37.606323,0 days 00:00:32.394583,64,True,0.5021662280449786,192,0.0009745169368966925,2,2.0816799161579454e-05,0.9585253456221198,COMPLETE
64,0.5317304730415344,2026-03-25 17:33:37.606323,2026-03-25 17:33:46.914791,0 days 00:00:09.308468,64,True,0.5499531082601675,192,0.0007814765734495062,3,1.5515213261623462e-05,,PRUNED
65,0.523237407207489,2026-03-25 17:33:46.916793,2026-03-25 17:33:48.412921,0 days 00:00:01.496128,64,True,0.4722964230813394,96,0.0019966029164598447,2,1.3228245073590556e-05,,PRUNED
66,0.23878222703933716,2026-03-25 17:33:48.412921,2026-03-25 17:34:20.571890,0 days 00:00:32.158969,64,True,0.4569258663015393,192,0.0016807891521624701,2,1.0111571399172402e-05,0.97926267281106,COMPLETE
67,0.37243029475212097,2026-03-25 17:34:20.571890,2026-03-25 17:34:26.697846,0 days 00:00:06.125956,64,True,0.5760168612843205,256,0.0008926524411451212,3,2.7446160521787195e-05,,PRUNED
68,0.4049270749092102,2026-03-25 17:34:26.698711,2026-03-25 17:34:32.646373,0 days 00:00:05.947662,64,True,0.5747017476589071,192,0.0018318554384132327,2,4.5273375114383496e-05,,PRUNED
69,0.49125397205352783,2026-03-25 17:34:32.650979,2026-03-25 17:34:41.925773,0 days 00:00:09.274794,64,True,0.5222148970636639,192,0.0014899817277355541,3,1.638886619098936e-05,,PRUNED
70,0.47995054721832275,2026-03-25 17:34:41.927778,2026-03-25 17:34:43.337705,0 days 00:00:01.409927,64,False,0.48165854847154044,96,0.0006988587370095228,2,1.3962015564342749e-05,,PRUNED
71,0.03227616101503372,2026-03-25 17:34:43.339053,2026-03-25 17:35:15.665879,0 days 00:00:32.326826,64,True,0.5449617299970605,192,0.0013177484740727683,2,6.564721711302854e-05,0.9654377880184333,COMPLETE
72,0.16064707934856415,2026-03-25 17:35:15.665879,2026-03-25 17:35:49.804917,0 days 00:00:34.139038,64,True,0.5066702703330348,192,0.0013747714849389147,2,6.963696787200864e-05,0.9539170506912442,COMPLETE
73,0.24661068618297577,2026-03-25 17:35:49.804917,2026-03-25 17:36:22.226228,0 days 00:00:32.421311,64,True,0.5033381424239427,192,0.0011878453388670703,2,8.712452781736227e-05,0.9423963133640552,COMPLETE
74,0.23525431752204895,2026-03-25 17:36:22.228860,2026-03-25 17:36:54.740656,0 days 00:00:32.511796,64,True,0.5533680963196764,192,0.001334398926413291,2,6.625999871678141e-05,0.9539170506912442,COMPLETE
75,0.35939934849739075,2026-03-25 17:36:54.745354,2026-03-25 17:37:03.291414,0 days 00:00:08.546060,64,True,0.5450114631791352,192,0.0013877326492034135,3,7.887362104748631e-05,,PRUNED
76,0.24910135567188263,2026-03-25 17:37:03.293426,2026-03-25 17:37:37.368152,0 days 00:00:34.074726,32,True,0.5274080346211553,192,0.0012575261057560052,2,5.521340757339487e-05,0.935483870967742,COMPLETE
77,0.40842103958129883,2026-03-25 17:37:37.369234,2026-03-25 17:37:38.677525,0 days 00:00:01.308291,64,False,0.5664145903468999,96,0.0010446697603859662,2,5.830132298472502e-05,,PRUNED
78,0.6892929077148438,2026-03-25 17:37:38.677525,2026-03-25 17:37:44.774269,0 days 00:00:06.096744,64,True,0.5093815366801946,256,0.0011718392065188557,3,7.31519529870529e-05,,PRUNED
79,0.38883303850889206,2026-03-25 17:37:44.774269,2026-03-25 17:37:46.735854,0 days 00:00:01.961585,32,True,0.5406213618303913,128,0.0009207980179256657,2,0.00010665505442178331,,PRUNED
80,0.4221956133842468,2026-03-25 17:37:46.738328,2026-03-25 17:37:49.794394,0 days 00:00:03.056066,64,False,0.41690023995137065,192,0.0013700318472164475,2,0.0001220414874597535,,PRUNED
81,0.9422893524169922,2026-03-25 17:37:49.794394,2026-03-25 17:37:56.376294,0 days 00:00:06.581900,64,True,0.4889846998019987,192,0.0015601475276079146,2,3.931377439519807e-05,,PRUNED
82,0.23023660480976105,2026-03-25 17:37:56.378297,2026-03-25 17:38:28.928464,0 days 00:00:32.550167,64,True,0.581280394473513,192,0.0008444773405783011,2,2.410570087323331e-05,0.9562211981566819,COMPLETE
83,0.2550225257873535,2026-03-25 17:38:28.928464,2026-03-25 17:39:01.288272,0 days 00:00:32.359808,64,True,0.49551376997451374,192,0.001904987509004141,2,1.8086992162088177e-05,0.9447004608294931,COMPLETE
84,0.15487035363912582,2026-03-25 17:39:01.289487,2026-03-25 17:39:43.762990,0 days 00:00:42.473503,16,True,0.5131407620110221,192,0.0014900053871583301,2,0.0008262807473388042,0.9470046082949308,COMPLETE
85,0.2735895613829295,2026-03-25 17:39:43.763989,2026-03-25 17:40:45.786729,0 days 00:01:02.022740,16,True,0.5630006274040769,192,0.0014797721684560023,3,0.0007005772205978979,0.9516129032258065,COMPLETE
86,0.45253606637318927,2026-03-25 17:40:45.787730,2026-03-25 17:40:53.384948,0 days 00:00:07.597218,16,True,0.5164368764785798,192,0.0017868697668245253,2,0.0008490649210169417,,PRUNED
87,0.20859537521998087,2026-03-25 17:40:53.385944,2026-03-25 17:41:04.132087,0 days 00:00:10.746143,16,True,0.32078246132600857,128,0.0007994859604946357,2,1.1911472978003334e-05,0.9147465437788018,COMPLETE
88,0.5276161928971609,2026-03-25 17:41:04.132087,2026-03-25 17:41:06.033287,0 days 00:00:01.901200,16,True,0.39840685381933844,96,0.0012701175780078884,2,4.5708591831809e-05,,PRUNED
89,0.29329633216063183,2026-03-25 17:41:06.034287,2026-03-25 17:41:42.960111,0 days 00:00:36.925824,16,False,0.5797436962946998,192,0.00121691821965221,3,1.955752934490102e-05,0.8064516129032259,COMPLETE
90,0.37532952924569446,2026-03-25 17:41:42.961111,2026-03-25 17:41:50.496683,0 days 00:00:07.535572,16,True,0.20490502663269108,192,0.0016785790997879875,2,9.283080786547164e-05,,PRUNED
91,0.15931420028209686,2026-03-25 17:41:50.496683,2026-03-25 17:42:21.398791,0 days 00:00:30.902108,64,True,0.4793443960729921,192,0.0016240574422045297,2,0.0005653320637043106,0.9585253456221199,COMPLETE
92,0.6967795677483082,2026-03-25 17:42:21.399791,2026-03-25 17:42:27.394119,0 days 00:00:05.994328,32,True,0.5323125025737774,192,0.0014452392591239947,2,0.0008435995497092181,,PRUNED
93,0.22222688794136047,2026-03-25 17:42:27.395119,2026-03-25 17:43:11.596992,0 days 00:00:44.201873,64,True,0.5116204337804546,192,0.0011272504173396884,3,0.0006102563148811409,0.9585253456221198,COMPLETE
94,0.5386244058609009,2026-03-25 17:43:11.597992,2026-03-25 17:43:17.323072,0 days 00:00:05.725080,64,True,0.4808735397117995,192,0.0015374278375040644,2,0.0009104603845576655,,PRUNED
95,0.20753899216651917,2026-03-25 17:43:17.324072,2026-03-25 17:43:48.412443,0 days 00:00:31.088371,64,True,0.49675412997725255,192,0.001358519475715462,2,0.0007561813963159545,0.9147465437788018,COMPLETE
96,0.1756085827946663,2026-03-25 17:43:48.413522,2026-03-25 17:44:01.767803,0 days 00:00:13.354281,16,True,0.5196253444003538,128,0.0014171627992555318,3,0.0009850988233008416,0.9447004608294931,COMPLETE
97,0.6315203110376993,2026-03-25 17:44:01.770397,2026-03-25 17:44:04.217789,0 days 00:00:02.447392,16,True,0.37498536955034856,128,0.0014239508299809741,3,6.371100644346501e-05,,PRUNED
98,0.17521407703558603,2026-03-25 17:44:04.218792,2026-03-25 17:44:17.367913,0 days 00:00:13.149121,16,True,0.5226293419928966,128,0.0016560303569471775,3,0.0006902239066595019,0.9308755760368663,COMPLETE
99,0.26318446298440296,2026-03-25 17:44:17.367913,2026-03-25 17:44:30.548090,0 days 00:00:13.180177,16,True,0.5255349622903899,128,0.0016065822312615672,3,3.626858201778748e-05,0.9423963133640553,COMPLETE
