number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
10,0.7060922384262085,2026-03-26 23:01:32.724870,2026-03-26 23:01:34.299157,0 days 00:00:01.574287,64,False,0.30217738350607953,96,0.0005126065261429245,2,0.0008896597012019069,,PRUNED
11,0.5368391275405884,2026-03-26 23:01:34.299157,2026-03-26 23:01:36.377597,0 days 00:00:02.078440,32,False,0.4805148610047601,192,0.0012188738406142465,1,5.1544513708209705e-05,,PRUNED
12,0.2852536514401436,2026-03-26 23:01:36.387489,2026-03-26 23:01:43.742998,0 days 00:00:07.355509,32,False,0.4635323582837161,128,0.0011016769059068825,1,5.060439155350844e-05,0.9245689655172413,COMPLETE
13,0.5463217943906784,2026-03-26 23:01:43.749328,2026-03-26 23:01:45.100697,0 days 00:00:01.351369,32,False,0.32513470766074537,64,0.0005850676174094601,1,0.00016765681158521082,,PRUNED
14,0.4788575619459152,2026-03-26 23:01:45.100697,2026-03-26 23:01:46.635124,0 days 00:00:01.534427,32,True,0.47529180478007954,96,0.0006465202035560209,2,0.00024703145292243105,,PRUNED
15,0.36672305315732956,2026-03-26 23:01:46.635124,2026-03-26 23:01:57.757432,0 days 00:00:11.122308,32,False,0.21449507524795886,192,0.0009831451279317027,1,6.877440159643119e-05,0.9568965517241379,COMPLETE
16,0.26463717967271805,2026-03-26 23:01:57.757432,2026-03-26 23:02:15.673148,0 days 00:00:17.915716,32,True,0.4360087168311541,192,0.001256347830674345,1,2.4346596102796976e-05,0.9547413793103449,COMPLETE
17,0.5908980369567871,2026-03-26 23:02:15.673148,2026-03-26 23:02:16.914530,0 days 00:00:01.241382,64,False,0.32502641455434894,96,0.0009686876146991644,3,2.90311423350628e-05,,PRUNED
18,0.33205103874206543,2026-03-26 23:02:16.924101,2026-03-26 23:02:24.816886,0 days 00:00:07.892785,32,True,0.2702731662008931,128,0.0006675089593612538,1,1.0114701778662031e-05,0.9288793103448276,COMPLETE
19,0.23988157510757446,2026-03-26 23:02:24.816886,2026-03-26 23:02:32.335439,0 days 00:00:07.518553,32,False,0.5255974822311326,64,0.0011323021310393833,2,8.013050846812663e-05,0.9224137931034483,COMPLETE
20,0.4974922239780426,2026-03-26 23:02:32.335439,2026-03-26 23:02:33.769921,0 days 00:00:01.434482,64,False,0.5335822589122684,64,0.001507058608830588,2,8.094789286081394e-05,,PRUNED
21,0.6798393130302429,2026-03-26 23:02:33.769921,2026-03-26 23:02:35.421113,0 days 00:00:01.651192,32,False,0.523683886778632,64,0.0011300013425020856,2,0.00023066090533406536,,PRUNED
22,0.6904939115047455,2026-03-26 23:02:35.421113,2026-03-26 23:02:37.154737,0 days 00:00:01.733624,32,False,0.4238074715769212,64,0.0009227903564112966,3,9.827794706757563e-05,,PRUNED
23,0.5290534347295761,2026-03-26 23:02:37.155765,2026-03-26 23:02:40.044758,0 days 00:00:02.888993,32,False,0.5216586199601022,256,0.0010858605088320287,1,0.0004755258531422745,,PRUNED
24,0.5401860177516937,2026-03-26 23:02:40.044758,2026-03-26 23:02:43.410303,0 days 00:00:03.365545,32,False,0.35951016882722836,192,0.0012857682247152196,2,0.00016425995359392807,,PRUNED
25,0.5888766199350357,2026-03-26 23:02:43.410303,2026-03-26 23:02:44.758994,0 days 00:00:01.348691,32,False,0.4107315194112668,64,0.0008247216730785022,1,3.395647317812554e-05,,PRUNED
26,0.6120408847928047,2026-03-26 23:02:44.760887,2026-03-26 23:02:46.409490,0 days 00:00:01.648603,32,True,0.26278288755271656,96,0.001666517058379235,2,7.001299969560494e-05,,PRUNED
27,0.6451449543237686,2026-03-26 23:02:46.409490,2026-03-26 23:02:47.862405,0 days 00:00:01.452915,32,False,0.45360519702948837,64,0.0010349269545205585,1,0.00018950383021474463,,PRUNED
28,0.4749973714351654,2026-03-26 23:02:47.863120,2026-03-26 23:02:49.481484,0 days 00:00:01.618364,64,True,0.5037862298596364,96,0.0013199438822145094,2,0.000111635749835568,,PRUNED
29,0.3535527214407921,2026-03-26 23:02:49.481484,2026-03-26 23:03:01.376111,0 days 00:00:11.894627,32,True,0.4043711432228387,128,0.0007348631468596885,3,1.9303893020546957e-05,0.9547413793103449,COMPLETE
30,0.363123615582784,2026-03-26 23:03:01.377113,2026-03-26 23:03:33.246926,0 days 00:00:31.869813,16,False,0.5490180710477993,192,0.0008472259543452393,3,4.145927830636652e-05,0.9396551724137931,COMPLETE
31,0.2810680866241455,2026-03-26 23:03:33.246926,2026-03-26 23:03:51.193525,0 days 00:00:17.946599,32,True,0.4386121777332357,192,0.0012080513863373483,1,2.5658611056528677e-05,0.9310344827586207,COMPLETE
32,0.3187110871076584,2026-03-26 23:03:51.193525,2026-03-26 23:04:09.106707,0 days 00:00:17.913182,32,True,0.38299423249240677,192,0.001408776453602272,1,2.1362516282412912e-05,0.9461206896551725,COMPLETE
33,0.33276425302028656,2026-03-26 23:04:09.106707,2026-03-26 23:04:27.042436,0 days 00:00:17.935729,32,True,0.343696800478424,192,0.0011815672270838657,1,1.3658526407328596e-05,0.9547413793103449,COMPLETE
34,0.30391261354088783,2026-03-26 23:04:27.043436,2026-03-26 23:04:44.482803,0 days 00:00:17.439367,32,True,0.49314768128622316,256,0.0013392907409014742,1,5.7345821817836264e-05,0.9461206896551724,COMPLETE
35,0.30342955390612286,2026-03-26 23:04:44.482803,2026-03-26 23:05:06.498976,0 days 00:00:22.016173,16,True,0.43379002561545466,192,0.0010068856196014228,1,3.70368728762606e-05,0.9245689655172414,COMPLETE
36,0.23900005221366882,2026-03-26 23:05:06.498976,2026-03-26 23:05:24.512505,0 days 00:00:18.013529,32,True,0.5626806459843244,192,0.0007856762434752775,1,9.932903307443541e-05,0.9439655172413792,COMPLETE
37,0.5329757531483968,2026-03-26 23:05:24.512505,2026-03-26 23:05:26.344137,0 days 00:00:01.831632,16,True,0.5608793301319717,96,0.0007600436750184138,2,0.00013398594287187176,,PRUNED
38,0.5559153631329536,2026-03-26 23:05:26.345136,2026-03-26 23:05:30.199362,0 days 00:00:03.854226,32,True,0.5769478700869953,256,0.000686856818304105,1,8.530648980186337e-05,,PRUNED
39,0.4686651974916458,2026-03-26 23:05:30.199808,2026-03-26 23:05:32.284656,0 days 00:00:02.084848,32,True,0.594366668807246,128,0.0005982091027030415,2,0.0003851943452673044,,PRUNED
40,0.2828899323940277,2026-03-26 23:05:32.284656,2026-03-26 23:05:41.875043,0 days 00:00:09.590387,64,False,0.24005843566041826,192,0.0008967142570914376,1,0.0002781815814773019,0.9267241379310345,COMPLETE
41,0.2981130927801132,2026-03-26 23:05:41.875043,2026-03-26 23:06:00.007252,0 days 00:00:18.132209,32,True,0.5489693411762328,192,0.0007879091845782761,1,6.379858902292501e-05,0.9504310344827587,COMPLETE
42,0.2713385596871376,2026-03-26 23:06:00.007252,2026-03-26 23:06:18.034932,0 days 00:00:18.027680,32,True,0.388476375961944,192,0.001051009331790852,1,0.00013589430419224394,0.9525862068965517,COMPLETE
43,0.2548154443502426,2026-03-26 23:06:18.034932,2026-03-26 23:06:36.193160,0 days 00:00:18.158228,32,True,0.5080773295087985,192,0.001149051715696263,1,9.504741257033032e-05,0.9224137931034483,COMPLETE
44,0.26989277452230453,2026-03-26 23:06:36.193160,2026-03-26 23:06:54.244855,0 days 00:00:18.051695,32,True,0.5103398720063465,192,0.000941810378073867,1,9.162210139145873e-05,0.9547413793103449,COMPLETE
45,0.4945657104253769,2026-03-26 23:06:54.244855,2026-03-26 23:06:55.929650,0 days 00:00:01.684795,32,True,0.5724582778659045,96,0.0011290557924358547,1,0.000885925822107715,,PRUNED
46,0.39580675462881726,2026-03-26 23:06:55.929650,2026-03-26 23:07:04.529193,0 days 00:00:08.599543,16,False,0.2887610630959861,64,0.0008680686493985172,1,0.00010989108670120242,0.9137931034482758,COMPLETE
47,0.3317308723926544,2026-03-26 23:07:04.531197,2026-03-26 23:07:36.075672,0 days 00:00:31.544475,32,True,0.5427768830184544,192,0.0007255883119505618,2,7.558560712991805e-05,0.9439655172413792,COMPLETE
48,0.34257064014673233,2026-03-26 23:07:36.085473,2026-03-26 23:07:43.390822,0 days 00:00:07.305349,32,False,0.4808921451252242,96,0.0011475034813333118,1,5.5326170398455645e-05,0.9073275862068965,COMPLETE
49,0.3005356080830097,2026-03-26 23:07:43.390822,2026-03-26 23:08:01.344440,0 days 00:00:17.953618,32,True,0.497760237959966,192,0.0005010060824320203,1,0.00020391300330148637,0.9353448275862069,COMPLETE
50,0.5055035948753357,2026-03-26 23:08:01.344440,2026-03-26 23:08:02.545301,0 days 00:00:01.200861,64,False,0.31587101082619035,64,0.0006111936059503575,1,0.0001554629533019766,,PRUNED
51,0.3019867241382599,2026-03-26 23:08:02.545301,2026-03-26 23:08:20.462854,0 days 00:00:17.917553,32,True,0.4508830332482726,192,0.001295137165742793,1,4.404912051314867e-05,0.9612068965517242,COMPLETE
52,0.22768304497003555,2026-03-26 23:08:20.472015,2026-03-26 23:08:38.414990,0 days 00:00:17.942975,32,True,0.46818833862654435,192,0.0012399083596868587,1,1.401410396134232e-05,0.9525862068965517,COMPLETE
53,0.31191952526569366,2026-03-26 23:08:38.414990,2026-03-26 23:08:56.518456,0 days 00:00:18.103466,32,True,0.4665968281948705,192,0.0010686036086542967,1,1.4099319720237512e-05,0.9612068965517242,COMPLETE
54,0.2578049749135971,2026-03-26 23:08:56.518927,2026-03-26 23:09:14.544446,0 days 00:00:18.025519,32,True,0.5283796981048169,192,0.000551877151849848,1,9.928200929945947e-05,0.9375,COMPLETE
55,0.31129856407642365,2026-03-26 23:09:14.546450,2026-03-26 23:09:32.546328,0 days 00:00:17.999878,32,True,0.5140473970163826,192,0.001413746995095601,1,0.00011881918529071955,0.915948275862069,COMPLETE
56,0.3413703218102455,2026-03-26 23:09:32.546328,2026-03-26 23:09:39.973459,0 days 00:00:07.427131,32,False,0.4899816314271232,128,0.0016233957036104008,1,1.0237109848395874e-05,0.9525862068965517,COMPLETE
57,0.48772993683815,2026-03-26 23:09:39.973459,2026-03-26 23:09:45.105914,0 days 00:00:05.132455,32,True,0.5609253102258922,256,0.0012260714402939385,2,0.0004888410248241088,,PRUNED
58,0.6473371386528015,2026-03-26 23:09:45.105914,2026-03-26 23:09:46.457253,0 days 00:00:01.351339,32,False,0.35956132261271834,64,0.0009747460041891736,1,0.000322057623877952,,PRUNED
59,0.4991510510444641,2026-03-26 23:09:46.457253,2026-03-26 23:09:48.158331,0 days 00:00:01.701078,32,True,0.5365166166718937,96,0.0007998499861045904,3,3.2047166278648504e-05,,PRUNED
60,0.31560760736465454,2026-03-26 23:09:48.158331,2026-03-26 23:09:57.598767,0 days 00:00:09.440436,64,False,0.41679338229162743,192,0.0015031707823979796,1,4.89168072064411e-05,0.959051724137931,COMPLETE
61,0.22591367363929749,2026-03-26 23:09:57.598767,2026-03-26 23:10:15.500464,0 days 00:00:17.901697,32,True,0.5361489587148369,192,0.0006383889490339937,1,8.273872133250393e-05,0.9547413793103448,COMPLETE
62,0.24992653168737888,2026-03-26 23:10:15.500820,2026-03-26 23:10:33.559635,0 days 00:00:18.058815,32,True,0.5174353538345958,192,0.0006926622696059166,1,6.432339173661433e-05,0.956896551724138,COMPLETE
63,0.24765761196613312,2026-03-26 23:10:33.559635,2026-03-26 23:10:52.007079,0 days 00:00:18.447444,32,True,0.5881774415903249,192,0.0006412407235381422,1,6.152091705678115e-05,0.9245689655172413,COMPLETE
64,0.30013542622327805,2026-03-26 23:10:52.007079,2026-03-26 23:11:10.010206,0 days 00:00:18.003127,32,True,0.5827529985993037,192,0.0006406418818179625,1,8.168546087645447e-05,0.9202586206896552,COMPLETE
65,0.5147058069705963,2026-03-26 23:11:10.010206,2026-03-26 23:11:11.399336,0 days 00:00:01.389130,32,True,0.5977651480757944,64,0.000552966304636194,1,7.129681471509209e-05,,PRUNED
66,0.2849048227071762,2026-03-26 23:11:11.401168,2026-03-26 23:11:34.044506,0 days 00:00:22.643338,16,True,0.5620121261059657,192,0.0006351583619804045,1,3.826928823905606e-05,0.9331896551724137,COMPLETE
67,0.5482957363128662,2026-03-26 23:11:34.046511,2026-03-26 23:11:35.562930,0 days 00:00:01.516419,32,False,0.5456131392271735,96,0.0006977639283366396,2,0.00015512586430148966,,PRUNED
68,0.2644511014223099,2026-03-26 23:11:35.562930,2026-03-26 23:11:54.104532,0 days 00:00:18.541602,32,True,0.20517369652474668,192,0.0005659797193485581,1,5.891986045749173e-05,0.9461206896551724,COMPLETE
69,0.6386854648590088,2026-03-26 23:11:54.104532,2026-03-26 23:11:55.622443,0 days 00:00:01.517911,32,False,0.5679096647644468,128,0.0007540194005660529,1,4.9589372898413004e-05,,PRUNED
70,0.19547516107559204,2026-03-26 23:11:55.622443,2026-03-26 23:12:41.399726,0 days 00:00:45.777283,32,True,0.5842007918637948,192,0.0005258504336755274,3,2.6057822662284518e-05,0.9633620689655172,COMPLETE
71,0.2827518433332443,2026-03-26 23:12:41.399726,2026-03-26 23:13:26.812763,0 days 00:00:45.413037,32,True,0.5792512043931194,192,0.0006257815753326799,3,1.7124448291295935e-05,0.8771551724137931,COMPLETE
72,0.3506546411663294,2026-03-26 23:13:26.812763,2026-03-26 23:14:12.395198,0 days 00:00:45.582435,32,True,0.5997949989070684,192,0.0005331721065208561,3,2.087480266667713e-05,0.9051724137931034,COMPLETE
73,0.5929559916257858,2026-03-26 23:14:12.396198,2026-03-26 23:14:22.367957,0 days 00:00:09.971759,32,True,0.5841735197802033,192,0.0006610155325565492,3,2.7917497239023574e-05,,PRUNED
74,0.48316144943237305,2026-03-26 23:14:22.367957,2026-03-26 23:14:29.373087,0 days 00:00:07.005130,32,True,0.5570049780883296,192,0.0007142558748075654,2,7.911876858246126e-05,,PRUNED
75,0.6315412595868111,2026-03-26 23:14:29.373087,2026-03-26 23:14:36.445243,0 days 00:00:07.072156,32,True,0.5323590923434457,256,0.0005790189148337678,3,1.603988597313886e-05,,PRUNED
76,0.28755278140306473,2026-03-26 23:14:36.445243,2026-03-26 23:14:44.051248,0 days 00:00:07.606005,32,True,0.394562000368607,64,0.0019633675715432387,1,1.1935807706179585e-05,0.9396551724137931,COMPLETE
77,0.21174797415733337,2026-03-26 23:14:44.061225,2026-03-26 23:14:59.896482,0 days 00:00:15.835257,64,True,0.23925229357841246,192,0.0005242642966671293,1,0.00012739281717460534,0.959051724137931,COMPLETE
78,0.21352823078632355,2026-03-26 23:14:59.896482,2026-03-26 23:15:15.712152,0 days 00:00:15.815670,64,True,0.2334560379163921,192,0.0005143993015557803,1,0.00013092460686068487,0.9525862068965517,COMPLETE
79,0.4851255416870117,2026-03-26 23:15:15.712152,2026-03-26 23:15:16.909516,0 days 00:00:01.197364,64,False,0.24175526768824437,96,0.0005007540312479584,1,0.00018486166494039748,,PRUNED
80,0.5420742034912109,2026-03-26 23:15:16.909516,2026-03-26 23:15:22.120157,0 days 00:00:05.210641,64,True,0.22793336521638424,192,0.0005220603684374959,2,0.0001383808194518587,,PRUNED
81,0.07910057157278061,2026-03-26 23:15:22.120157,2026-03-26 23:15:37.942272,0 days 00:00:15.822115,64,True,0.27220004009870036,192,0.0005384582091910339,1,0.00010609982953940042,0.9870689655172414,COMPLETE
82,0.15340961515903473,2026-03-26 23:15:37.942272,2026-03-26 23:15:53.704239,0 days 00:00:15.761967,64,True,0.27517542549711127,192,0.0005226439520993474,1,0.00011184269244661451,0.9504310344827587,COMPLETE
83,0.24057656526565552,2026-03-26 23:15:53.704239,2026-03-26 23:16:09.409425,0 days 00:00:15.705186,64,True,0.27502101413329466,192,0.0005278856845899496,1,0.00010769927840227214,0.9525862068965517,COMPLETE
84,0.11964534223079681,2026-03-26 23:16:09.409425,2026-03-26 23:16:25.206680,0 days 00:00:15.797255,64,True,0.24919692090669948,192,0.0005442114177807072,1,0.00012674337217818426,0.9676724137931034,COMPLETE
85,0.22658176720142365,2026-03-26 23:16:25.206680,2026-03-26 23:16:41.004283,0 days 00:00:15.797603,64,True,0.2545044003803122,192,0.0005436822122880539,1,0.0002479364809873146,0.9439655172413793,COMPLETE
86,0.1680212914943695,2026-03-26 23:16:41.004283,2026-03-26 23:16:56.847604,0 days 00:00:15.843321,64,True,0.25466075359353085,192,0.0005454433647924638,1,0.0002240584741862313,0.9612068965517241,COMPLETE
87,0.15464285016059875,2026-03-26 23:16:56.847604,2026-03-26 23:17:12.644880,0 days 00:00:15.797276,64,True,0.253068404171193,192,0.0005511208957129704,1,0.0002194605363273127,0.9827586206896552,COMPLETE
88,0.16354534029960632,2026-03-26 23:17:12.644880,2026-03-26 23:17:28.471267,0 days 00:00:15.826387,64,True,0.2240925808283693,192,0.0005879040827354487,1,0.0002154681352706288,0.9676724137931034,COMPLETE
89,0.15623609721660614,2026-03-26 23:17:28.471267,2026-03-26 23:17:44.272013,0 days 00:00:15.800746,64,True,0.28841862784941535,192,0.0005843204402355479,1,0.00021248114490762544,0.9762931034482759,COMPLETE
90,0.10063622891902924,2026-03-26 23:17:44.272013,2026-03-26 23:18:00.060387,0 days 00:00:15.788374,64,True,0.25452784117487987,192,0.0005845024276469423,1,0.00021214186950394205,0.9762931034482758,COMPLETE
91,0.17475050687789917,2026-03-26 23:18:00.060387,2026-03-26 23:18:15.820251,0 days 00:00:15.759864,64,True,0.2539357179611092,192,0.0005918226581765197,1,0.00020508992008628522,0.9676724137931034,COMPLETE
92,0.2150294929742813,2026-03-26 23:18:15.821249,2026-03-26 23:18:31.691291,0 days 00:00:15.870042,64,True,0.2890513636687923,192,0.0005860582455895278,1,0.00021181760906313103,0.9482758620689655,COMPLETE
93,0.2814207971096039,2026-03-26 23:18:31.691680,2026-03-26 23:18:47.263159,0 days 00:00:15.571479,64,True,0.2563063777231217,192,0.0006063025615344381,1,0.0002961251040731869,0.9331896551724138,COMPLETE
94,0.1762029230594635,2026-03-26 23:18:47.263159,2026-03-26 23:19:03.053294,0 days 00:00:15.790135,64,True,0.21791481858214246,192,0.0005625117037717442,1,0.0001732309886551475,0.9245689655172413,COMPLETE
95,0.1079210638999939,2026-03-26 23:19:03.053294,2026-03-26 23:19:18.931318,0 days 00:00:15.878024,64,True,0.20887571245693914,192,0.0005716345664791981,1,0.00021976007925918637,0.9612068965517242,COMPLETE
96,0.213681161403656,2026-03-26 23:19:18.931318,2026-03-26 23:19:34.723233,0 days 00:00:15.791915,64,True,0.2997862509513887,192,0.0005738017295680752,1,0.00039726012043891934,0.9547413793103449,COMPLETE
97,0.2660979926586151,2026-03-26 23:19:34.723233,2026-03-26 23:19:50.518452,0 days 00:00:15.795219,64,True,0.27478148358684373,192,0.0005935885162719885,1,0.00023963346448732783,0.9375,COMPLETE
98,0.2616768777370453,2026-03-26 23:19:50.518452,2026-03-26 23:20:06.273921,0 days 00:00:15.755469,64,True,0.2501918189486454,192,0.0006140923228029591,1,0.00020601976776759537,0.9375,COMPLETE
99,0.14978447556495667,2026-03-26 23:20:06.273921,2026-03-26 23:20:22.004206,0 days 00:00:15.730285,64,True,0.2016070690296141,192,0.0005474873619463967,1,0.00028442418766068677,0.959051724137931,COMPLETE
