number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
15,0.7103244662284851,2026-03-27 16:47:46.471593,2026-03-27 16:47:47.759237,0 days 00:00:01.287644,64,True,0.3612080602111642,64,0.0009488352523136,2,0.0002219161425011,,PRUNED
28,0.6416980475187302,2026-03-27 16:49:54.278936,2026-03-27 16:49:56.144849,0 days 00:00:01.865913,16,False,0.447571349554665,96,0.0013251289727743,2,0.00077124744868,,PRUNED
10,0.5882546901702881,2026-03-27 16:47:09.530178,2026-03-27 16:47:10.794574,0 days 00:00:01.264396,64,False,0.4911632730863661,64,0.0005126065261429,2,0.0009275780771398,,PRUNED
38,0.5706513077020645,2026-03-27 16:51:27.611255,2026-03-27 16:51:29.154006,0 days 00:00:01.542751,32,False,0.391712778798733,96,0.0015447418256094,3,1.1137175720328555e-05,,PRUNED
30,0.4889078736305237,2026-03-27 16:50:05.042737,2026-03-27 16:50:06.843631,0 days 00:00:01.800894,16,False,0.3323271280604708,96,0.0010514924244387,3,0.0009346138039072,,PRUNED
