number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
31,0.35388485590616864,2026-03-26 15:36:00.397052,2026-03-26 15:36:13.663357,0 days 00:00:13.266305,16,True,0.544385111786493,96,0.0019311878060252995,2,0.000512410710134943,0.8854166666666667,COMPLETE
32,0.32395631571610767,2026-03-26 15:36:13.664714,2026-03-26 15:36:27.639347,0 days 00:00:13.974633,16,True,0.5559263753183894,96,0.0017817343342110266,2,0.0002975781429210892,0.8875,COMPLETE
33,0.32377546032269794,2026-03-26 15:36:27.640347,2026-03-26 15:36:41.822073,0 days 00:00:14.181726,16,True,0.5763251438376527,96,0.001982403790872139,2,0.00019762806885019192,0.9083333333333333,COMPLETE
34,0.37598279615243274,2026-03-26 15:36:41.822073,2026-03-26 15:37:13.386554,0 days 00:00:31.564481,16,True,0.4359814008884281,192,0.0007999201015144507,1,0.0003639997887760613,0.8916666666666666,COMPLETE
35,0.6253633126616478,2026-03-26 15:37:13.386554,2026-03-26 15:37:21.204948,0 days 00:00:07.818394,32,True,0.39456739727425505,192,0.0006872398435661342,2,0.0007890703149919599,,PRUNED
36,0.3366861591736476,2026-03-26 15:37:21.204948,2026-03-26 15:37:34.149018,0 days 00:00:12.944070,16,True,0.5368072800556775,96,0.00155889989867188,1,0.00012715412021387155,0.8708333333333333,COMPLETE
37,0.29173198342323303,2026-03-26 15:37:34.150525,2026-03-26 15:37:47.357442,0 days 00:00:13.206917,16,True,0.24188476820583768,64,0.0008941787855068058,2,5.137767278504895e-05,0.9270833333333333,COMPLETE
38,0.3675573468208313,2026-03-26 15:37:47.357442,2026-03-26 15:38:00.704664,0 days 00:00:13.347222,16,True,0.2061254569186855,64,0.0009009347923532021,2,4.226619945393442e-05,0.9041666666666667,COMPLETE
39,0.4115283489227295,2026-03-26 15:38:00.704664,2026-03-26 15:38:10.968794,0 days 00:00:10.264130,32,True,0.2622282595642106,64,0.0007826192071368882,2,1.7627065733159315e-05,0.8604166666666667,COMPLETE
40,0.3227672576904297,2026-03-26 15:38:10.968794,2026-03-26 15:38:19.479976,0 days 00:00:08.511182,64,False,0.24026829425207852,64,0.0008613000929851086,1,1.252511875464587e-05,0.8729166666666667,COMPLETE
41,0.3679975966612498,2026-03-26 15:38:19.481981,2026-03-26 15:38:33.433986,0 days 00:00:13.952005,16,True,0.5739987769821095,64,0.0007225647313089444,2,5.578511521928162e-05,0.8708333333333333,COMPLETE
42,0.39666833976904553,2026-03-26 15:38:33.433986,2026-03-26 15:39:26.795315,0 days 00:00:53.361329,16,True,0.598741630006866,192,0.0016925216646452611,2,0.000494514240770846,0.8895833333333334,COMPLETE
43,0.4067479719718297,2026-03-26 15:39:26.795315,2026-03-26 15:40:30.303742,0 days 00:01:03.508427,16,True,0.4873557817274722,256,0.0018465940383313917,2,7.55780256194423e-05,0.9333333333333333,COMPLETE
44,0.4054916302363078,2026-03-26 15:40:30.303742,2026-03-26 15:40:43.883908,0 days 00:00:13.580166,16,True,0.3062084970668607,128,0.00106084748475376,2,2.20633540831544e-05,0.9,COMPLETE
45,0.3220232178767522,2026-03-26 15:40:43.883908,2026-03-26 15:40:58.086099,0 days 00:00:14.202191,16,True,0.5302947376180062,96,0.0005716370941883361,3,1.3632721260645016e-05,0.8645833333333334,COMPLETE
46,0.30242016911506653,2026-03-26 15:40:58.086099,2026-03-26 15:41:10.256062,0 days 00:00:12.169963,16,False,0.38452681799155586,64,0.0008468256134037357,2,0.0006499453174690705,0.9229166666666666,COMPLETE
47,0.325544868906339,2026-03-26 15:41:10.256062,2026-03-26 15:41:22.473069,0 days 00:00:12.217007,16,False,0.3592914083779509,64,0.0009370611717716819,2,3.183336072833204e-05,0.9020833333333332,COMPLETE
48,0.2749268611272176,2026-03-26 15:41:22.473069,2026-03-26 15:41:35.060005,0 days 00:00:12.586936,16,False,0.3822733662619734,64,0.0008256077103110057,2,0.0006666083236692719,0.8979166666666667,COMPLETE
49,0.2974883019924164,2026-03-26 15:41:35.062124,2026-03-26 15:41:43.911278,0 days 00:00:08.849154,64,False,0.42639400183391585,64,0.0007424195547281288,3,4.321573269564721e-05,0.8354166666666667,COMPLETE
50,0.33332884311676025,2026-03-26 15:41:43.912277,2026-03-26 15:41:52.802045,0 days 00:00:08.889768,64,False,0.43004729530822383,64,0.0007475214577803164,3,4.399805708204619e-05,0.9083333333333333,COMPLETE
51,0.2799733281135559,2026-03-26 15:41:52.802045,2026-03-26 15:42:01.572434,0 days 00:00:08.770389,64,False,0.4099517609427856,64,0.0007695904527295921,3,5.525216804171057e-05,0.8895833333333334,COMPLETE
52,0.27060452103614807,2026-03-26 15:42:01.572434,2026-03-26 15:42:10.246331,0 days 00:00:08.673897,64,False,0.4694640666115996,64,0.0006883001671840711,3,5.558325333527689e-05,0.9229166666666667,COMPLETE
53,0.28104060888290405,2026-03-26 15:42:10.256257,2026-03-26 15:42:18.958395,0 days 00:00:08.702138,64,False,0.46232307376823545,64,0.0006910759267351525,3,5.7317541128346335e-05,0.9104166666666667,COMPLETE
54,0.1805216521024704,2026-03-26 15:42:18.958395,2026-03-26 15:42:27.760921,0 days 00:00:08.802526,64,False,0.4653670933226422,64,0.000670652940685197,3,5.7696415707191426e-05,0.9312499999999999,COMPLETE
55,0.2782354950904846,2026-03-26 15:42:27.760921,2026-03-26 15:42:36.468245,0 days 00:00:08.707324,64,False,0.4671043061708303,64,0.0006622564312512725,3,6.613680534396826e-05,0.8520833333333333,COMPLETE
56,0.31232893466949463,2026-03-26 15:42:36.468245,2026-03-26 15:42:45.129089,0 days 00:00:08.660844,64,False,0.4686933452221032,64,0.0006503516697870545,3,6.272990273279577e-05,0.9083333333333333,COMPLETE
57,0.2193264216184616,2026-03-26 15:42:45.129089,2026-03-26 15:42:53.859493,0 days 00:00:08.730404,64,False,0.44429330572607567,64,0.0005735288222535937,3,8.115476482473821e-05,0.9041666666666667,COMPLETE
58,0.3022651672363281,2026-03-26 15:42:53.859493,2026-03-26 15:43:02.571641,0 days 00:00:08.712148,64,False,0.44421296198840904,64,0.0005866397461900841,3,0.0001068268453010112,0.90625,COMPLETE
59,0.223648801445961,2026-03-26 15:43:02.573024,2026-03-26 15:43:11.330737,0 days 00:00:08.757713,64,False,0.4137252675023315,64,0.0005547290027947433,3,7.903019939849505e-05,0.95,COMPLETE
60,0.1828899383544922,2026-03-26 15:43:11.340494,2026-03-26 15:43:19.931025,0 days 00:00:08.590531,64,False,0.47260078346556555,64,0.0005504110947396932,3,8.272313502698197e-05,0.9375,COMPLETE
61,0.1680954098701477,2026-03-26 15:43:19.931025,2026-03-26 15:43:29.205388,0 days 00:00:09.274363,64,False,0.48035812283085555,64,0.0005435660538285585,3,8.067226411165632e-05,0.9083333333333333,COMPLETE
62,0.23938341438770294,2026-03-26 15:43:29.205388,2026-03-26 15:43:37.943692,0 days 00:00:08.738304,64,False,0.48185154414845266,64,0.0005396682902031456,3,8.168519307264739e-05,0.9020833333333333,COMPLETE
63,0.2705972492694855,2026-03-26 15:43:37.943692,2026-03-26 15:43:46.553269,0 days 00:00:08.609577,64,False,0.4868795907789287,64,0.0005032947842288163,3,8.196948456932583e-05,0.9125,COMPLETE
64,0.3323431611061096,2026-03-26 15:43:46.553269,2026-03-26 15:43:55.337780,0 days 00:00:08.784511,64,False,0.48900876275754995,64,0.0005370406244795732,3,8.481743902416483e-05,0.9145833333333333,COMPLETE
65,0.24024204909801483,2026-03-26 15:43:55.337780,2026-03-26 15:44:04.184836,0 days 00:00:08.847056,64,False,0.5212539250918473,64,0.0005124236385341952,3,0.0001089575843487607,0.8916666666666666,COMPLETE
66,0.2491418570280075,2026-03-26 15:44:04.184836,2026-03-26 15:44:12.865003,0 days 00:00:08.680167,64,False,0.5251285460226912,64,0.0006036030356371014,3,0.00010915472050743856,0.8895833333333334,COMPLETE
67,0.24692104756832123,2026-03-26 15:44:12.865459,2026-03-26 15:44:21.606150,0 days 00:00:08.740691,64,False,0.45164470683561886,64,0.000542735502764127,3,0.00015004144833073008,0.925,COMPLETE
68,0.21801438927650452,2026-03-26 15:44:21.606150,2026-03-26 15:44:30.413421,0 days 00:00:08.807271,64,False,0.506009983524427,64,0.0005679282859937589,3,8.638362382262296e-05,0.8770833333333333,COMPLETE
69,0.2881651818752289,2026-03-26 15:44:30.413421,2026-03-26 15:44:39.036859,0 days 00:00:08.623438,64,False,0.5005260413288016,64,0.0005561360286726698,3,8.919875910481499e-05,0.9083333333333333,COMPLETE
70,0.1927754431962967,2026-03-26 15:44:39.036859,2026-03-26 15:44:47.694515,0 days 00:00:08.657656,64,False,0.4428740713381082,64,0.0005931692749959274,3,7.429680061194415e-05,0.9333333333333333,COMPLETE
71,0.27529972791671753,2026-03-26 15:44:47.694515,2026-03-26 15:44:56.478349,0 days 00:00:08.783834,64,False,0.479672200483683,64,0.0006130028243950678,3,6.895332274586092e-05,0.8916666666666667,COMPLETE
72,0.2222069948911667,2026-03-26 15:44:56.478349,2026-03-26 15:45:05.239683,0 days 00:00:08.761334,64,False,0.4400035034147326,64,0.0005743118697006116,3,9.690177872917526e-05,0.8729166666666666,COMPLETE
73,0.25163859128952026,2026-03-26 15:45:05.241685,2026-03-26 15:45:13.892709,0 days 00:00:08.651024,64,False,0.4410840580929253,64,0.0005796327050788428,3,9.860336452061815e-05,0.9125000000000001,COMPLETE
74,0.17297227680683136,2026-03-26 15:45:13.892709,2026-03-26 15:45:22.640415,0 days 00:00:08.747706,64,False,0.41159300418904887,64,0.0006066662845970565,3,7.142714782949003e-05,0.9541666666666666,COMPLETE
75,0.19059763848781586,2026-03-26 15:45:22.640415,2026-03-26 15:45:31.764851,0 days 00:00:09.124436,64,False,0.45445588546721793,64,0.0006285487416840878,3,0.00012020613190943653,0.9458333333333333,COMPLETE
76,0.22757121920585632,2026-03-26 15:45:31.764851,2026-03-26 15:45:40.498492,0 days 00:00:08.733641,64,False,0.4544605586188765,64,0.0006050489777396511,3,0.0001234080360479122,0.9,COMPLETE
77,0.4286901652812958,2026-03-26 15:45:40.498492,2026-03-26 15:46:09.560973,0 days 00:00:29.062481,64,False,0.4240027680531164,192,0.0005240354292949928,3,4.878462004489866e-05,0.8666666666666667,COMPLETE
78,0.13790054619312286,2026-03-26 15:46:09.560973,2026-03-26 15:46:18.211951,0 days 00:00:08.650978,64,False,0.4971070706913698,64,0.0006316110673119062,3,0.00017239587778352443,0.8854166666666667,COMPLETE
79,0.3016539216041565,2026-03-26 15:46:18.211951,2026-03-26 15:46:26.972546,0 days 00:00:08.760595,64,False,0.49769350001519197,64,0.0006309126728246654,3,0.0001758742807837337,0.9083333333333333,COMPLETE
80,0.2858726680278778,2026-03-26 15:46:26.972546,2026-03-26 15:46:35.734803,0 days 00:00:08.762257,64,False,0.5094280016713751,64,0.0007104930349753875,3,3.80911783698063e-05,0.9083333333333333,COMPLETE
81,0.260770708322525,2026-03-26 15:46:35.734803,2026-03-26 15:46:44.425434,0 days 00:00:08.690631,64,False,0.47431733044945606,64,0.0006666672834641259,3,0.00015290894477636225,0.90625,COMPLETE
82,0.28449511528015137,2026-03-26 15:46:44.425434,2026-03-26 15:46:53.175942,0 days 00:00:08.750508,64,False,0.454114284738995,64,0.0006237560128882549,3,0.00022145281792147658,0.9208333333333334,COMPLETE
83,0.3139837682247162,2026-03-26 15:46:53.175942,2026-03-26 15:47:01.878251,0 days 00:00:08.702309,64,False,0.5173430983394929,64,0.0005912940121314595,3,7.253681494881214e-05,0.91875,COMPLETE
84,0.34695273637771606,2026-03-26 15:47:01.878251,2026-03-26 15:47:10.694341,0 days 00:00:08.816090,64,False,0.495341316030092,64,0.0005602306311402217,3,0.00011544926610630557,0.8791666666666667,COMPLETE
85,0.20622216165065765,2026-03-26 15:47:10.694341,2026-03-26 15:47:19.438002,0 days 00:00:08.743661,64,False,0.4020844555701001,64,0.0006414378678727235,3,0.00013859544321112113,0.925,COMPLETE
86,0.3431016504764557,2026-03-26 15:47:19.438002,2026-03-26 15:47:30.067817,0 days 00:00:10.629815,32,False,0.3923420597792481,64,0.0006488195240740373,3,0.0001422323590516618,0.9041666666666667,COMPLETE
87,0.49901676177978516,2026-03-26 15:47:30.067817,2026-03-26 15:47:33.999712,0 days 00:00:03.931895,64,False,0.4174590428297073,256,0.0005999896276584853,3,0.00019272846462884788,,PRUNED
88,0.5787107944488525,2026-03-26 15:47:34.000302,2026-03-26 15:47:35.668271,0 days 00:00:01.667969,64,False,0.4595750796587032,128,0.0006294638895061788,3,6.186742657526644e-05,,PRUNED
89,0.3460378646850586,2026-03-26 15:47:35.668271,2026-03-26 15:47:44.418571,0 days 00:00:08.750300,64,False,0.47632901885016543,64,0.0007037912435839273,3,0.00012945699482321894,0.9208333333333333,COMPLETE
90,0.4080025255680084,2026-03-26 15:47:44.418571,2026-03-26 15:48:13.549786,0 days 00:00:29.131215,64,False,0.40237598605895253,192,0.0005257878527124181,3,0.0002592232171933138,0.8729166666666668,COMPLETE
91,0.27726542949676514,2026-03-26 15:48:13.549786,2026-03-26 15:48:22.190495,0 days 00:00:08.640709,64,False,0.4307274400628525,64,0.0006750712873676485,3,8.956299447489422e-05,0.83125,COMPLETE
92,0.22829324007034302,2026-03-26 15:48:22.190495,2026-03-26 15:48:31.458021,0 days 00:00:09.267526,64,False,0.44771908374270697,64,0.000568845366658724,3,7.250434474038586e-05,0.93125,COMPLETE
93,0.26946258544921875,2026-03-26 15:48:31.458021,2026-03-26 15:48:40.222115,0 days 00:00:08.764094,64,False,0.4321615974792633,64,0.0006164708085960529,3,0.0001660380251705163,0.8708333333333333,COMPLETE
94,0.22808904945850372,2026-03-26 15:48:40.222115,2026-03-26 15:48:48.862734,0 days 00:00:08.640619,64,False,0.4035667189113801,64,0.0005500751543961025,3,4.868002371965245e-05,0.9354166666666667,COMPLETE
95,0.21285147964954376,2026-03-26 15:48:48.862734,2026-03-26 15:48:57.683752,0 days 00:00:08.821018,64,False,0.46041581426924205,64,0.0006469702381316324,3,6.180684277573494e-05,0.9458333333333333,COMPLETE
96,0.2769414782524109,2026-03-26 15:48:57.685755,2026-03-26 15:49:06.494119,0 days 00:00:08.808364,64,False,0.5379825056354395,64,0.0006473289576572122,3,6.1030988431792114e-05,0.9416666666666668,COMPLETE
97,0.19106747210025787,2026-03-26 15:49:06.504091,2026-03-26 15:49:15.179708,0 days 00:00:08.675617,64,False,0.46273275882759884,64,0.0005005316797983244,3,0.00011658721043047929,0.9333333333333333,COMPLETE
98,1.6572280805557966,2026-03-26 15:49:15.181711,2026-03-26 15:49:17.079343,0 days 00:00:01.897632,32,False,0.4637475998820377,64,0.0005074603089667317,3,0.00011718135440766991,,PRUNED
99,0.22203212976455688,2026-03-26 15:49:17.079343,2026-03-26 15:49:26.047220,0 days 00:00:08.967877,64,False,0.4201024793047319,64,0.0007250493941590514,3,0.00013466381349498845,0.9229166666666666,COMPLETE
