number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
10,0.2762282192707062,2026-03-26 15:08:13.308227,2026-03-26 15:08:19.916466,0 days 00:00:06.608239,64,False,0.4911632730863661,64,0.0005126065261429245,2,0.0009275780771398699,0.9044444444444444,COMPLETE
11,0.1872098594903946,2026-03-26 15:08:19.916466,2026-03-26 15:08:26.592211,0 days 00:00:06.675745,64,True,0.30720223598095187,64,0.001201323525040186,2,0.0008241859037137336,0.9622222222222223,COMPLETE
12,0.25297343730926514,2026-03-26 15:08:26.594236,2026-03-26 15:08:33.608186,0 days 00:00:07.013950,64,True,0.32387635364546097,64,0.0013067238743275,3,0.0008433143260407514,0.9533333333333334,COMPLETE
13,0.3093746602535248,2026-03-26 15:08:33.609186,2026-03-26 15:08:40.077703,0 days 00:00:06.468517,64,True,0.4611719000163913,64,0.0015105349228157572,1,0.0005612936607224928,0.9266666666666667,COMPLETE
14,0.26925839732090634,2026-03-26 15:08:40.078709,2026-03-26 15:08:51.357156,0 days 00:00:11.278447,16,True,0.3367414692742392,64,0.0010741895819540996,2,0.0004877769243412804,0.9311111111111111,COMPLETE
15,0.20888829231262207,2026-03-26 15:08:51.357156,2026-03-26 15:08:58.074904,0 days 00:00:06.717748,64,True,0.21449507524795886,64,0.0016222515289476725,2,0.0002108523071641334,0.951111111111111,COMPLETE
16,0.17178557813167572,2026-03-26 15:08:58.074904,2026-03-26 15:09:04.913834,0 days 00:00:06.838930,64,True,0.20439567569750852,128,0.0012259460036373418,2,0.00018476413887638014,0.9733333333333334,COMPLETE
17,0.348173588514328,2026-03-26 15:09:04.913834,2026-03-26 15:09:11.953408,0 days 00:00:07.039574,64,True,0.27362270544019157,128,0.001266713523364037,3,6.123074006452905e-05,0.9133333333333333,COMPLETE
18,0.5616754293441772,2026-03-26 15:09:11.954409,2026-03-26 15:09:13.153907,0 days 00:00:01.199498,64,False,0.20527168575236945,128,0.0009680020856433592,2,0.0001965314080578636,,PRUNED
19,0.35612455010414124,2026-03-26 15:09:13.153907,2026-03-26 15:09:19.872155,0 days 00:00:06.718248,64,True,0.3113349365124932,128,0.0005939845052564806,2,3.2619313474596386e-05,0.9622222222222222,COMPLETE
20,0.39032700657844543,2026-03-26 15:09:19.872155,2026-03-26 15:09:26.886938,0 days 00:00:07.014783,64,True,0.24724162794039434,128,0.0011533908078025716,3,0.00014844192044433967,0.9311111111111112,COMPLETE
21,0.2637864351272583,2026-03-26 15:09:26.888804,2026-03-26 15:09:33.535258,0 days 00:00:06.646454,64,True,0.21273638386434496,64,0.0016925505855956472,2,0.00022608579767880116,0.9511111111111111,COMPLETE
22,0.24437521398067474,2026-03-26 15:09:33.537263,2026-03-26 15:09:40.066790,0 days 00:00:06.529527,64,True,0.23415414758814576,64,0.0012809704243756843,2,8.078320352814233e-05,0.9555555555555555,COMPLETE
23,0.22786876559257507,2026-03-26 15:09:40.066790,2026-03-26 15:09:46.672372,0 days 00:00:06.605582,64,True,0.2948531313990168,64,0.0016505692718562725,2,0.0003738292061315909,0.9822222222222222,COMPLETE
24,0.258405476808548,2026-03-26 15:09:46.672372,2026-03-26 15:09:55.839692,0 days 00:00:09.167320,64,True,0.25019578455968583,256,0.0009790188261439765,2,9.527431117572867e-05,0.9444444444444444,COMPLETE
25,0.33764544129371643,2026-03-26 15:09:55.839692,2026-03-26 15:10:02.318678,0 days 00:00:06.478986,64,True,0.34523610455424414,128,0.0013846833123681357,2,0.00018000137980190152,0.9288888888888889,COMPLETE
26,0.33742114901542664,2026-03-26 15:10:02.328646,2026-03-26 15:10:08.670268,0 days 00:00:06.341622,64,False,0.21538109971920416,64,0.0011831072055823904,3,3.074147568812801e-05,0.9244444444444444,COMPLETE
27,0.173543319106102,2026-03-26 15:10:08.670268,2026-03-26 15:10:15.196236,0 days 00:00:06.525968,64,True,0.2974040046404776,64,0.0016991080377776013,2,0.0002715945000699731,0.9622222222222223,COMPLETE
28,0.24544940888881683,2026-03-26 15:10:15.196236,2026-03-26 15:10:21.728353,0 days 00:00:06.532117,64,True,0.44563219220973954,128,0.0019821781333909435,2,0.0007030703275360173,0.951111111111111,COMPLETE
29,0.37518322467803955,2026-03-26 15:10:21.728353,2026-03-26 15:10:28.957660,0 days 00:00:07.229307,32,False,0.2920524708725346,96,0.0010929276037232713,1,0.0003006590571343261,0.9666666666666667,COMPLETE
30,0.23704251646995544,2026-03-26 15:10:28.957660,2026-03-26 15:10:37.883397,0 days 00:00:08.925737,64,True,0.30010869031671106,192,0.0017815264161434047,2,0.0003910605005021017,0.9222222222222223,COMPLETE
31,0.2178216576576233,2026-03-26 15:10:37.883397,2026-03-26 15:10:44.447121,0 days 00:00:06.563724,64,True,0.2676203302554354,64,0.0015925751114969572,2,0.0002569415767835136,0.96,COMPLETE
32,0.2311696708202362,2026-03-26 15:10:44.447121,2026-03-26 15:10:51.123357,0 days 00:00:06.676236,64,True,0.20064227644543897,64,0.0014039323649161785,2,0.00047247402630063036,0.9577777777777778,COMPLETE
33,0.23204384744167328,2026-03-26 15:10:51.123357,2026-03-26 15:10:59.120390,0 days 00:00:07.997033,32,True,0.2427551274106434,64,0.0012429710239113096,2,0.00016999610313243513,0.9533333333333333,COMPLETE
34,0.2432294338941574,2026-03-26 15:10:59.120390,2026-03-26 15:11:05.664855,0 days 00:00:06.544465,64,True,0.3569830217537392,64,0.0017616028422919412,2,0.0002410440633638144,0.9733333333333334,COMPLETE
35,0.3290972113609314,2026-03-26 15:11:05.664855,2026-03-26 15:11:11.860131,0 days 00:00:06.195276,64,True,0.40673292643487635,96,0.0010400433806039015,1,0.0001032751231394793,0.9488888888888889,COMPLETE
36,0.36409735679626465,2026-03-26 15:11:11.860131,2026-03-26 15:11:25.121251,0 days 00:00:13.261120,32,True,0.2792722217393285,256,0.0015190186478755544,2,6.702627325460828e-05,0.9244444444444444,COMPLETE
37,0.31466782093048096,2026-03-26 15:11:25.121251,2026-03-26 15:11:37.331345,0 days 00:00:12.210094,64,True,0.3191891580892684,192,0.0013759922478128257,3,0.00012140244580837092,0.928888888888889,COMPLETE
38,0.29546695947647095,2026-03-26 15:11:37.331345,2026-03-26 15:11:47.933383,0 days 00:00:10.602038,16,True,0.22790107693960984,128,0.0008932056343217428,2,1.1137175720328557e-05,0.9244444444444444,COMPLETE
39,0.18998199701309204,2026-03-26 15:11:47.933383,2026-03-26 15:11:54.322229,0 days 00:00:06.388846,64,True,0.3959703681061963,64,0.00199694997572935,1,0.0002964287327511509,0.9488888888888889,COMPLETE
40,0.6459863930940628,2026-03-26 15:11:54.324236,2026-03-26 15:11:55.673513,0 days 00:00:01.349277,32,False,0.39416563349608363,64,0.0019209275136427338,1,0.0007125861033817779,,PRUNED
41,0.3159743547439575,2026-03-26 15:11:55.673513,2026-03-26 15:12:01.923298,0 days 00:00:06.249785,64,True,0.5442602078027228,64,0.0018668618663045266,1,0.00029776641278001414,0.9222222222222223,COMPLETE
42,0.31333625316619873,2026-03-26 15:12:01.924299,2026-03-26 15:12:08.240741,0 days 00:00:06.316442,64,True,0.42229343717238105,64,0.0016645461007970153,1,0.00021116499423985588,0.9466666666666665,COMPLETE
43,0.23882563412189484,2026-03-26 15:12:08.240741,2026-03-26 15:12:14.546057,0 days 00:00:06.305316,64,True,0.3780881834032891,64,0.0017815922037894276,1,0.00015242228891474663,0.96,COMPLETE
44,0.38404665266474086,2026-03-26 15:12:14.546057,2026-03-26 15:12:41.701908,0 days 00:00:27.155851,16,True,0.4882366620669003,256,0.0019849811825011616,3,0.00038939868580240564,0.86,COMPLETE
45,0.22039072215557098,2026-03-26 15:12:41.701908,2026-03-26 15:12:48.123909,0 days 00:00:06.422001,64,True,0.2577077003272643,64,0.0015377482779783647,2,0.0005194389568779947,0.9644444444444444,COMPLETE
46,0.34556710720062256,2026-03-26 15:12:48.123909,2026-03-26 15:12:54.746182,0 days 00:00:06.622273,64,True,0.22857719571056584,96,0.0014610354405259947,2,0.00030685837143277643,0.9644444444444444,COMPLETE
47,0.6748390793800354,2026-03-26 15:12:54.746182,2026-03-26 15:12:56.478931,0 days 00:00:01.732749,64,True,0.33598317170184955,192,0.0007255883119505618,2,0.0001281763633562155,,PRUNED
48,0.31543805201848346,2026-03-26 15:12:56.480530,2026-03-26 15:13:05.981898,0 days 00:00:09.501368,16,False,0.2834838549466221,64,0.0013304912290091168,1,0.0009712972044250552,0.9466666666666667,COMPLETE
49,0.2812940776348114,2026-03-26 15:13:05.981898,2026-03-26 15:13:12.561068,0 days 00:00:06.579170,64,True,0.5392189563427165,128,0.0012192675664707956,2,0.00042318127072381897,0.9244444444444444,COMPLETE
50,0.30553773045539856,2026-03-26 15:13:12.561068,2026-03-26 15:13:18.983071,0 days 00:00:06.422003,64,True,0.4262066586234859,64,0.0016025751847203627,2,0.0006207774589015951,0.9622222222222223,COMPLETE
51,0.28423117349545163,2026-03-26 15:13:18.983071,2026-03-26 15:13:29.135063,0 days 00:00:10.151992,16,True,0.36927905045001364,64,0.0017247865743620996,1,0.000793691662095395,0.9177777777777778,COMPLETE
52,0.23577561726172766,2026-03-26 15:13:29.141666,2026-03-26 15:13:39.429524,0 days 00:00:10.287858,16,True,0.37718523421896205,64,0.0014812230635372007,1,0.0005711648487403267,0.9333333333333333,COMPLETE
53,0.2731390967965126,2026-03-26 15:13:39.431530,2026-03-26 15:13:49.535556,0 days 00:00:10.104026,16,True,0.3502467239856459,64,0.0018506248964545902,1,0.0002789560455298047,0.9555555555555555,COMPLETE
54,0.2690630356470744,2026-03-26 15:13:49.535556,2026-03-26 15:13:59.516974,0 days 00:00:09.981418,16,True,0.3957121088678506,64,0.0011101653397163366,1,0.00018424880469946313,0.9288888888888889,COMPLETE
55,0.2637176811695099,2026-03-26 15:13:59.516974,2026-03-26 15:14:06.115797,0 days 00:00:06.598823,64,True,0.31100927135602313,64,0.001614650745414148,2,0.0004468523012528978,0.9644444444444444,COMPLETE
56,0.2781016031901042,2026-03-26 15:14:06.115797,2026-03-26 15:14:15.784105,0 days 00:00:09.668308,16,True,0.32901509770822446,128,0.0013508239546681446,1,0.00035496316362633635,0.9555555555555555,COMPLETE
57,0.12961865961551666,2026-03-26 15:14:15.784105,2026-03-26 15:14:23.413718,0 days 00:00:07.629613,64,False,0.2159442037986789,256,0.0015560108596793874,2,0.0006839353359690864,0.9533333333333334,COMPLETE
58,0.25598636269569397,2026-03-26 15:14:23.413718,2026-03-26 15:14:31.043325,0 days 00:00:07.629607,64,False,0.21660857365969782,256,0.0014348137191232254,2,0.000218875701957497,0.9400000000000001,COMPLETE
59,0.20653071999549866,2026-03-26 15:14:31.043325,2026-03-26 15:14:38.771572,0 days 00:00:07.728247,64,False,0.24007211988872038,256,0.0009236085707802384,2,0.0007076016750383392,0.9577777777777777,COMPLETE
60,0.20092801749706268,2026-03-26 15:14:38.771572,2026-03-26 15:14:46.372859,0 days 00:00:07.601287,64,False,0.23767192741824458,256,0.0008420302097091642,2,0.0008243168331608016,0.9800000000000001,COMPLETE
61,0.22599589824676514,2026-03-26 15:14:46.372859,2026-03-26 15:14:54.038804,0 days 00:00:07.665945,64,False,0.25674332932535354,256,0.0008579858339508742,2,0.0008182443136361784,0.9622222222222221,COMPLETE
62,0.22918851673603058,2026-03-26 15:14:54.038804,2026-03-26 15:15:01.618850,0 days 00:00:07.580046,64,False,0.24024563980061145,256,0.0008079522626220152,2,0.0006641585022012698,0.9533333333333334,COMPLETE
63,0.1550661325454712,2026-03-26 15:15:01.618850,2026-03-26 15:15:09.275268,0 days 00:00:07.656418,64,False,0.22660062739659487,256,0.0009216723684958836,2,0.0008469681969020633,0.9666666666666666,COMPLETE
64,0.23368872702121735,2026-03-26 15:15:09.275268,2026-03-26 15:15:16.851796,0 days 00:00:07.576528,64,False,0.2672114696428033,256,0.0007227007757412307,2,0.0009524107805481141,0.96,COMPLETE
65,0.2528699040412903,2026-03-26 15:15:16.851796,2026-03-26 15:15:24.531468,0 days 00:00:07.679672,64,False,0.20787189989065447,256,0.0007707158885197464,2,0.0005477339731122145,0.9577777777777778,COMPLETE
66,0.21134717762470245,2026-03-26 15:15:24.531468,2026-03-26 15:15:32.152649,0 days 00:00:07.621181,64,False,0.22210487276289118,256,0.0010276306282862727,2,0.0007812614751614805,0.9533333333333334,COMPLETE
67,0.1673860251903534,2026-03-26 15:15:32.152649,2026-03-26 15:15:39.877356,0 days 00:00:07.724707,64,False,0.2559828253995332,256,0.0006752550211918103,2,0.000892937427185069,0.9733333333333334,COMPLETE
68,0.2116950899362564,2026-03-26 15:15:39.877356,2026-03-26 15:15:47.473890,0 days 00:00:07.596534,64,False,0.2993385262650681,256,0.0007012879817218978,2,0.0009830955130131235,0.9666666666666668,COMPLETE
69,0.3141782581806183,2026-03-26 15:15:47.473890,2026-03-26 15:15:59.942110,0 days 00:00:12.468220,32,False,0.2543558733966155,256,0.0006341197607060875,3,0.0006073445419375355,0.9311111111111111,COMPLETE
70,0.5390398502349854,2026-03-26 15:15:59.943112,2026-03-26 15:16:01.095292,0 days 00:00:01.152180,64,False,0.2718437213451668,128,0.0005258504336755274,2,0.00033387149620876333,,PRUNED
71,0.2090710550546646,2026-03-26 15:16:01.095292,2026-03-26 15:16:08.724896,0 days 00:00:07.629604,64,False,0.20015086009735966,256,0.0006753578739853728,2,0.000862384311922204,0.96,COMPLETE
72,0.22030042111873627,2026-03-26 15:16:08.724896,2026-03-26 15:16:16.348026,0 days 00:00:07.623130,64,False,0.22791083754697433,256,0.000963908398465219,2,0.000505801344759722,0.9688888888888888,COMPLETE
73,0.2183835655450821,2026-03-26 15:16:16.348026,2026-03-26 15:16:24.104498,0 days 00:00:07.756472,64,False,0.2466229209569553,256,0.0008016687170148728,2,0.0007490463567666075,0.9666666666666667,COMPLETE
74,0.13838078081607819,2026-03-26 15:16:24.104498,2026-03-26 15:16:31.820708,0 days 00:00:07.716210,64,False,0.2877236911019282,256,0.0009392561016194097,2,0.0008514652247683617,0.9755555555555555,COMPLETE
75,0.22607621550559998,2026-03-26 15:16:31.820708,2026-03-26 15:16:38.064299,0 days 00:00:06.243591,64,False,0.31288592456913,96,0.0011299384605602284,2,0.0006766824600752678,0.971111111111111,COMPLETE
76,0.38888102769851685,2026-03-26 15:16:38.064299,2026-03-26 15:16:45.365229,0 days 00:00:07.300930,64,False,0.2899411674166882,192,0.0005614382758903772,2,0.0004575402703542137,0.9488888888888889,COMPLETE
77,0.2575378119945526,2026-03-26 15:16:45.365229,2026-03-26 15:16:53.195471,0 days 00:00:07.830242,64,False,0.27513703893945507,256,0.001199492720785742,2,0.0009002725734088351,0.9733333333333334,COMPLETE
78,0.22334040701389313,2026-03-26 15:16:53.195471,2026-03-26 15:17:00.943083,0 days 00:00:07.747612,64,False,0.22097081872139815,256,0.0012888873765457534,2,0.0006223210803548061,0.9577777777777778,COMPLETE
79,0.5660620331764221,2026-03-26 15:17:00.945084,2026-03-26 15:17:02.119510,0 days 00:00:01.174426,64,False,0.30392123444802266,128,0.0010241408530143323,2,4.4822071446761056e-05,,PRUNED
80,0.34780652821063995,2026-03-26 15:17:02.119510,2026-03-26 15:17:14.296300,0 days 00:00:12.176790,32,False,0.25715735491536024,256,0.0009365665135608753,3,0.0001063026374729321,0.9133333333333333,COMPLETE
81,0.13198420405387878,2026-03-26 15:17:14.296300,2026-03-26 15:17:21.919434,0 days 00:00:07.623134,64,False,0.2326811931652801,256,0.000842804463294982,2,0.000852260358132077,0.9711111111111111,COMPLETE
82,0.5027182102203369,2026-03-26 15:17:21.919434,2026-03-26 15:17:23.337276,0 days 00:00:01.417842,64,False,0.28517701171763904,256,0.0009119194319672123,2,0.0008658144788390509,,PRUNED
83,0.2521253526210785,2026-03-26 15:17:23.337276,2026-03-26 15:17:31.043684,0 days 00:00:07.706408,64,False,0.23494951435186345,256,0.0010709178034304073,2,0.000551247578806145,0.9711111111111111,COMPLETE
84,0.25576141476631165,2026-03-26 15:17:31.043684,2026-03-26 15:17:38.683495,0 days 00:00:07.639811,64,False,0.20930469618794117,256,0.0008575883330976045,2,0.0002592758728943959,0.9466666666666667,COMPLETE
85,0.25007185339927673,2026-03-26 15:17:38.693451,2026-03-26 15:17:44.931628,0 days 00:00:06.238177,64,False,0.2639095650300217,96,0.0009826165889355136,2,0.00016304069332865828,0.9666666666666667,COMPLETE
86,0.32553473114967346,2026-03-26 15:17:44.931628,2026-03-26 15:17:52.279714,0 days 00:00:07.348086,64,False,0.21251136573482732,192,0.0006410595819557155,2,0.0007357344834458538,0.9355555555555556,COMPLETE
87,0.29526251554489136,2026-03-26 15:17:52.280714,2026-03-26 15:17:58.783699,0 days 00:00:06.502985,64,True,0.48136798788781593,128,0.0007783586550160928,2,0.0009691192157259295,0.9377777777777778,COMPLETE
88,0.1703188717365265,2026-03-26 15:17:58.783699,2026-03-26 15:18:06.366593,0 days 00:00:07.582894,64,False,0.24929426372857547,256,0.0019008954308440773,2,0.0004113991536670528,0.9422222222222223,COMPLETE
89,0.23401986062526703,2026-03-26 15:18:06.366593,2026-03-26 15:18:13.927620,0 days 00:00:07.561027,64,False,0.24845081858084506,256,0.0011632953073297937,2,0.0006324524463346177,0.96,COMPLETE
90,0.2919183075428009,2026-03-26 15:18:13.927620,2026-03-26 15:18:21.519165,0 days 00:00:07.591545,64,False,0.23153635385709576,256,0.0018958020534194065,2,0.0004078681916182135,0.9355555555555555,COMPLETE
91,0.5757699012756348,2026-03-26 15:18:21.519165,2026-03-26 15:18:23.571046,0 days 00:00:02.051881,64,False,0.2628031937402491,256,0.0018090653737462142,2,0.0003535992574405943,,PRUNED
92,0.26471561193466187,2026-03-26 15:18:23.571046,2026-03-26 15:18:31.570674,0 days 00:00:07.999628,64,False,0.2812581081271657,256,0.0017159470910480838,2,0.0004829138068742976,0.9444444444444444,COMPLETE
93,0.3202759325504303,2026-03-26 15:18:31.575778,2026-03-26 15:18:40.628367,0 days 00:00:09.052589,64,True,0.22147637287491195,256,0.0019967482617722306,2,0.0002456047893411888,0.9266666666666666,COMPLETE
94,0.2718718945980072,2026-03-26 15:18:40.628367,2026-03-26 15:18:46.883533,0 days 00:00:06.255166,64,False,0.32341888943825126,64,0.0015723327873518086,2,0.0007890469818487563,0.9400000000000001,COMPLETE
95,0.24573339521884918,2026-03-26 15:18:46.883533,2026-03-26 15:18:56.157958,0 days 00:00:09.274425,64,True,0.24480915121016827,256,0.001950008592783114,2,0.00019699350396566495,0.9355555555555556,COMPLETE
96,0.26104947552084923,2026-03-26 15:18:56.157958,2026-03-26 15:19:04.121455,0 days 00:00:07.963497,32,True,0.2001406215078788,64,0.00182144619084843,2,0.000584072917296345,0.9533333333333333,COMPLETE
97,0.7050183415412903,2026-03-26 15:19:04.121455,2026-03-26 15:19:05.282390,0 days 00:00:01.160935,64,False,0.4596782313169631,128,0.0009479213964094575,2,0.0006698446669803879,,PRUNED
98,0.30382129549980164,2026-03-26 15:19:05.282390,2026-03-26 15:19:14.430070,0 days 00:00:09.147680,64,True,0.5156128261298032,256,0.0008733238517760287,2,0.0002896347045706042,0.928888888888889,COMPLETE
99,0.33570146560668945,2026-03-26 15:19:14.430070,2026-03-26 15:19:20.628718,0 days 00:00:06.198648,64,False,0.2939901546381863,64,0.0016641251160920908,2,0.0008894750409514653,0.9311111111111111,COMPLETE
