number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
13,0.297777246683836,2026-03-25 21:27:58.447101,2026-03-25 21:28:09.809334,0 days 00:00:11.362233,16,False,0.4810714355634625,128,0.0014578557984351618,3,0.0009613832476482181,0.915948275862069,COMPLETE
14,0.32177795469760895,2026-03-25 21:28:09.809334,2026-03-25 21:28:20.867891,0 days 00:00:11.058557,16,False,0.3465727603986415,64,0.001668905592942602,2,0.00018766870441105796,0.9482758620689655,COMPLETE
15,0.3470547745625178,2026-03-25 21:28:20.867891,2026-03-25 21:28:56.876605,0 days 00:00:36.008714,16,False,0.4397113947415314,256,0.0011066393443849227,2,5.266038651733514e-05,0.9353448275862069,COMPLETE
16,0.3071710169315338,2026-03-25 21:28:56.876605,2026-03-25 21:29:04.928889,0 days 00:00:08.052284,64,False,0.5198025095863007,96,0.0013441659691737766,2,0.0004894057592170779,0.9267241379310345,COMPLETE
17,0.2740710948904355,2026-03-25 21:29:04.928889,2026-03-25 21:29:16.271152,0 days 00:00:11.342263,16,False,0.32502417451005383,96,0.0019950963676798866,3,0.0001926300832284274,0.9525862068965517,COMPLETE
18,0.29314693560202915,2026-03-25 21:29:16.271152,2026-03-25 21:29:27.594346,0 days 00:00:11.323194,16,False,0.3165432088738938,96,0.0019132167360643609,3,0.00021025902851845425,0.9439655172413793,COMPLETE
19,0.5147891044616699,2026-03-25 21:29:27.594346,2026-03-25 21:29:29.121966,0 days 00:00:01.527620,64,False,0.5356008490803928,96,0.0005939845052564806,3,0.0004480902926541226,,PRUNED
20,0.31362366676330566,2026-03-25 21:29:29.128574,2026-03-25 21:29:40.419101,0 days 00:00:11.290527,16,False,0.2088553511187609,96,0.0010242507291147711,3,2.9880920724717516e-05,0.9676724137931034,COMPLETE
21,0.3732103581229846,2026-03-25 21:29:40.420100,2026-03-25 21:30:15.924858,0 days 00:00:35.504758,16,False,0.3223114616116951,256,0.0016760697762804133,2,8.280946737273784e-05,0.9439655172413792,COMPLETE
22,0.28861566446721554,2026-03-25 21:30:15.925859,2026-03-25 21:30:27.095356,0 days 00:00:11.169497,16,False,0.43449833251647396,96,0.0016559964530048702,2,0.00013260934881152933,0.9116379310344828,COMPLETE
23,0.32457823554674786,2026-03-25 21:30:27.095356,2026-03-25 21:30:38.269381,0 days 00:00:11.174025,16,False,0.3739646707900827,64,0.0019978660019710106,2,0.0001878279059171541,0.915948275862069,COMPLETE
24,0.30730574826399487,2026-03-25 21:30:38.270383,2026-03-25 21:30:49.658428,0 days 00:00:11.388045,16,False,0.2828982670762592,128,0.0012819400100678767,3,7.137245092957803e-05,0.9655172413793103,COMPLETE
25,0.2511809964974721,2026-03-25 21:30:49.658428,2026-03-25 21:31:25.549885,0 days 00:00:35.891457,16,False,0.44547047692020963,256,0.0014986238978211717,2,2.956194782529102e-05,0.9590517241379312,COMPLETE
26,0.31806575258572894,2026-03-25 21:31:25.549885,2026-03-25 21:31:36.535479,0 days 00:00:10.985594,16,False,0.4491311626200381,96,0.0017351992569375686,2,2.795520967417068e-05,0.9504310344827587,COMPLETE
27,0.6576742728551229,2026-03-25 21:31:36.535479,2026-03-25 21:31:38.669734,0 days 00:00:02.134255,16,False,0.5297136905665265,96,0.0015628460770882883,3,1.0261927850436886e-05,,PRUNED
28,0.34642937779426575,2026-03-25 21:31:38.671205,2026-03-25 21:31:54.711133,0 days 00:00:16.039928,64,False,0.41419851150155723,256,0.0017628451267241744,2,0.0005621229313411459,0.8922413793103449,COMPLETE
29,0.36250102519989014,2026-03-25 21:31:54.712199,2026-03-25 21:32:03.334332,0 days 00:00:08.622133,32,False,0.46238173386840603,96,0.001158571434077266,1,3.343771937896506e-05,0.9418103448275863,COMPLETE
30,0.3934171497821808,2026-03-25 21:32:03.334332,2026-03-25 21:32:12.603402,0 days 00:00:09.269070,32,False,0.505193320355393,128,0.001984559136319481,3,0.0002475877969135086,0.9612068965517242,COMPLETE
31,0.2591964503129323,2026-03-25 21:32:12.603402,2026-03-25 21:32:48.594358,0 days 00:00:35.990956,16,False,0.33199817249212105,256,0.0014621163333394264,2,0.00015125084410648384,0.9461206896551725,COMPLETE
32,0.3312968847652276,2026-03-25 21:32:48.594358,2026-03-25 21:33:24.568271,0 days 00:00:35.973913,16,False,0.32090875409955105,256,0.0011894688868233807,2,8.142890820130997e-05,0.9374999999999999,COMPLETE
33,0.3108106354872386,2026-03-25 21:33:24.569271,2026-03-25 21:34:00.111508,0 days 00:00:35.542237,16,False,0.25371352191855046,256,0.0014071833323685632,2,0.0001590859318078904,0.9224137931034483,COMPLETE
34,0.26718997582793236,2026-03-25 21:34:00.118310,2026-03-25 21:34:30.035554,0 days 00:00:29.917244,16,False,0.39502204123068535,192,0.0015314993522404434,2,0.00030791025600239013,0.9504310344827586,COMPLETE
35,0.2891937916477521,2026-03-25 21:34:30.035554,2026-03-25 21:34:58.473362,0 days 00:00:28.437808,16,True,0.4124034426285273,192,0.0015105220516905306,1,0.00034015996170574643,0.9547413793103448,COMPLETE
36,0.43693722784519196,2026-03-25 21:34:58.474361,2026-03-25 21:35:02.816284,0 days 00:00:04.341923,32,False,0.39389110494794477,192,0.0009774948180416147,2,0.0002867785819205747,,PRUNED
37,0.39225104202826816,2026-03-25 21:35:02.817283,2026-03-25 21:35:52.487808,0 days 00:00:49.670525,16,True,0.5478926911227506,192,0.0012559263792152019,2,0.0003975731189780934,0.9331896551724138,COMPLETE
38,0.29832444588343304,2026-03-25 21:35:52.488530,2026-03-25 21:36:11.114863,0 days 00:00:18.626333,16,False,0.3570471216969821,192,0.0015884425752337942,1,1.8377732446482857e-05,0.9504310344827587,COMPLETE
39,0.31136127561330795,2026-03-25 21:36:11.115899,2026-03-25 21:37:06.817793,0 days 00:00:55.701894,16,True,0.39567383505767295,256,0.0018066399332169372,2,0.000667061881561736,0.9245689655172413,COMPLETE
40,0.28447746485471725,2026-03-25 21:37:06.818792,2026-03-25 21:37:29.506412,0 days 00:00:22.687620,32,False,0.42934217713249256,192,0.0013797258174794414,2,0.0009294937446802096,0.9353448275862069,COMPLETE
41,0.319506898522377,2026-03-25 21:37:29.507411,2026-03-25 21:38:05.643913,0 days 00:00:36.136502,16,False,0.3373863435978868,256,0.0018594762389782735,2,0.00010006451037912221,0.9396551724137931,COMPLETE
42,0.36145249505837757,2026-03-25 21:38:05.644912,2026-03-25 21:38:16.599655,0 days 00:00:10.954743,16,False,0.30913557973226136,64,0.001605274833478193,2,0.00024476184679283683,0.9418103448275862,COMPLETE
43,0.3635561640063922,2026-03-25 21:38:16.602802,2026-03-25 21:38:27.589352,0 days 00:00:10.986550,16,False,0.2975516725320365,96,0.0018390361363930258,2,0.0001394810793562371,0.9288793103448275,COMPLETE
44,0.3131488511959712,2026-03-25 21:38:27.598924,2026-03-25 21:38:57.842905,0 days 00:00:30.243981,16,False,0.46244468613899237,192,0.0014805454449183346,2,0.00010087043870005816,0.9353448275862069,COMPLETE
45,0.29511231059829396,2026-03-25 21:38:57.843908,2026-03-25 21:39:31.308209,0 days 00:00:33.464301,16,True,0.37824881791356635,256,0.0017747669490496985,1,0.00015921259448374044,0.9461206896551725,COMPLETE
46,0.5835647036631902,2026-03-25 21:39:31.308209,2026-03-25 21:39:33.483459,0 days 00:00:02.175250,16,False,0.2604967172233027,128,0.0012122772619703513,3,6.521595927203456e-05,,PRUNED
47,0.3936779201030731,2026-03-25 21:39:33.483459,2026-03-25 21:39:41.515282,0 days 00:00:08.031823,64,False,0.3405432512387909,96,0.0007255883119505618,2,0.0002967518854155295,0.8577586206896551,COMPLETE
48,0.305213821431001,2026-03-25 21:39:41.515282,2026-03-25 21:40:17.486641,0 days 00:00:35.971359,16,False,0.2805591556356147,256,0.0010803467164753383,2,0.00020871449327973323,0.9612068965517241,COMPLETE
49,0.5563416878382365,2026-03-25 21:40:17.487640,2026-03-25 21:40:19.587293,0 days 00:00:02.099653,16,False,0.5722194293671243,64,0.001346227370482262,3,0.0003821288083757442,,PRUNED
50,0.33857163041830063,2026-03-25 21:40:19.587293,2026-03-25 21:40:31.644253,0 days 00:00:12.056960,16,True,0.4960299727218592,96,0.0009045603494147754,2,4.2088617059351065e-05,0.9116379310344827,COMPLETE
51,0.3276836921771367,2026-03-25 21:40:31.644253,2026-03-25 21:41:07.402106,0 days 00:00:35.757853,16,False,0.3583081384137973,256,0.0014738149319306383,2,0.00016600455581266342,0.9504310344827587,COMPLETE
52,0.312094787756602,2026-03-25 21:41:07.402106,2026-03-25 21:41:43.221671,0 days 00:00:35.819565,16,False,0.37623730641341535,256,0.0016783126630007788,2,0.0001020404083608561,0.9396551724137931,COMPLETE
53,0.29357564946015674,2026-03-25 21:41:43.221671,2026-03-25 21:42:05.498309,0 days 00:00:22.276638,16,False,0.389842283402759,256,0.0014102487606668151,1,0.00011810672180947502,0.9331896551724138,COMPLETE
54,0.5428519248962402,2026-03-25 21:42:05.498309,2026-03-25 21:42:08.468297,0 days 00:00:02.969988,64,False,0.3608303582721851,256,0.0019287386860601524,2,0.00023065123756896982,,PRUNED
55,0.33970250686009723,2026-03-25 21:42:08.469296,2026-03-25 21:42:44.787804,0 days 00:00:36.318508,16,False,0.4255325560755723,256,0.0015676510557408427,2,0.00047385638548932285,0.9245689655172414,COMPLETE
56,0.2816116511821747,2026-03-25 21:42:44.797769,2026-03-25 21:42:55.760797,0 days 00:00:10.963028,16,False,0.33352879781710104,96,0.0017198329904365211,2,0.0007660188369776432,0.9245689655172414,COMPLETE
57,0.6820922295252482,2026-03-25 21:42:55.770694,2026-03-25 21:43:03.291686,0 days 00:00:07.520992,16,False,0.47419096051284515,192,0.0013083611504878044,3,0.0001336066265500651,,PRUNED
58,0.31218164165814716,2026-03-25 21:43:03.291686,2026-03-25 21:43:14.147743,0 days 00:00:10.856057,16,False,0.4484786257692259,96,0.0016181100396822,2,0.00019742154688522407,0.9482758620689654,COMPLETE
59,0.34890343248844147,2026-03-25 21:43:14.147743,2026-03-25 21:43:29.079986,0 days 00:00:14.932243,32,False,0.4050214534793136,256,0.0018882352933594748,1,8.567040032911784e-05,0.9418103448275862,COMPLETE
60,0.2710084915161133,2026-03-25 21:43:29.079986,2026-03-25 21:43:37.678656,0 days 00:00:08.598670,64,False,0.30285784514131897,128,0.0015031707823979796,3,2.3002615660677906e-05,0.9547413793103449,COMPLETE
61,0.25508490204811096,2026-03-25 21:43:37.678656,2026-03-25 21:43:46.294778,0 days 00:00:08.616122,64,False,0.29932662551564215,128,0.0014594695579577938,3,1.8619724538274767e-05,0.9633620689655172,COMPLETE
62,0.5486444234848022,2026-03-25 21:43:46.294778,2026-03-25 21:43:47.908924,0 days 00:00:01.614146,64,False,0.29641662404787084,128,0.001532424551945172,3,2.0558281232552015e-05,,PRUNED
63,0.40989309549331665,2026-03-25 21:43:47.908924,2026-03-25 21:43:56.531319,0 days 00:00:08.622395,64,False,0.2777332185558301,128,0.0014308615607598,3,1.95695248002257e-05,0.8987068965517241,COMPLETE
64,0.2800234258174896,2026-03-25 21:43:56.531319,2026-03-25 21:44:05.157065,0 days 00:00:08.625746,64,False,0.2999856488066641,128,0.001993816961514468,3,1.0284392502775787e-05,0.9375,COMPLETE
65,0.3766607642173767,2026-03-25 21:44:05.157065,2026-03-25 21:44:13.725774,0 days 00:00:08.568709,64,False,0.24162464546594187,128,0.0012249949547227389,3,2.483526317919849e-05,0.8836206896551725,COMPLETE
66,0.3230532109737396,2026-03-25 21:44:13.725774,2026-03-25 21:44:22.369010,0 days 00:00:08.643236,64,False,0.23811547805000136,128,0.0013347475021508997,3,1.6425545066844354e-05,0.8857758620689655,COMPLETE
67,0.5037451982498169,2026-03-25 21:44:22.369010,2026-03-25 21:44:24.028772,0 days 00:00:01.659762,64,False,0.2712656324316076,128,0.0006874051722314613,3,2.400275762348087e-05,,PRUNED
68,0.23071718215942383,2026-03-25 21:44:24.028772,2026-03-25 21:44:33.288470,0 days 00:00:09.259698,64,False,0.31354089307135097,128,0.001716575170565229,3,1.5033846660336666e-05,0.9676724137931034,COMPLETE
69,0.2240956723690033,2026-03-25 21:44:33.288470,2026-03-25 21:44:45.779784,0 days 00:00:12.491314,64,True,0.3092650693501719,128,0.0016661724782528048,3,1.3943343651058722e-05,0.9375,COMPLETE
70,0.2520151138305664,2026-03-25 21:44:45.779784,2026-03-25 21:44:58.314682,0 days 00:00:12.534898,64,True,0.3043349050265034,128,0.0016804673265919925,3,1.3606905281436516e-05,0.9612068965517242,COMPLETE
71,0.22445069253444672,2026-03-25 21:44:58.314682,2026-03-25 21:45:10.812758,0 days 00:00:12.498076,64,True,0.3104406727591271,128,0.001513071986975553,3,1.2715944098026396e-05,0.954741379310345,COMPLETE
72,0.30205366015434265,2026-03-25 21:45:10.812758,2026-03-25 21:45:23.391807,0 days 00:00:12.579049,64,True,0.3268017632971004,128,0.0016513672086929916,3,1.3038874324494204e-05,0.894396551724138,COMPLETE
73,0.264653742313385,2026-03-25 21:45:23.391807,2026-03-25 21:45:35.945205,0 days 00:00:12.553398,64,True,0.3165264403439676,128,0.0017094061514335384,3,1.4360591456598077e-05,0.9396551724137931,COMPLETE
74,0.2352418601512909,2026-03-25 21:45:35.945677,2026-03-25 21:45:48.513909,0 days 00:00:12.568232,64,True,0.3117478793921546,128,0.001750495342597818,3,1.3964804944841212e-05,0.9568965517241379,COMPLETE
75,0.2861538827419281,2026-03-25 21:45:48.513909,2026-03-25 21:46:01.076112,0 days 00:00:12.562203,64,True,0.2856269005322887,128,0.0017844799521768275,3,1.2708973519985228e-05,0.9396551724137931,COMPLETE
76,0.31705546379089355,2026-03-25 21:46:01.078512,2026-03-25 21:46:13.813528,0 days 00:00:12.735016,64,True,0.29180874365275317,128,0.0016198893858336615,3,1.1654415919754369e-05,0.9030172413793103,COMPLETE
77,0.2605896294116974,2026-03-25 21:46:13.815532,2026-03-25 21:46:26.371684,0 days 00:00:12.556152,64,True,0.3458088111440215,128,0.0014456010688573711,3,1.5317843913311936e-05,0.9331896551724138,COMPLETE
78,0.26354560256004333,2026-03-25 21:46:26.371684,2026-03-25 21:46:38.920138,0 days 00:00:12.548454,64,True,0.30817095891825963,128,0.0017259377653420804,3,1.7218580087811296e-05,0.9482758620689655,COMPLETE
79,0.2645431458950043,2026-03-25 21:46:38.920138,2026-03-25 21:46:51.471317,0 days 00:00:12.551179,64,True,0.3128269484498778,128,0.0015618934021383452,3,3.487343849815478e-05,0.9676724137931035,COMPLETE
80,0.23680315911769867,2026-03-25 21:46:51.477891,2026-03-25 21:47:04.040067,0 days 00:00:12.562176,64,True,0.2674811539058955,128,0.0013754512415007497,3,1.4005772112499888e-05,0.9439655172413792,COMPLETE
81,0.22069261968135834,2026-03-25 21:47:04.040067,2026-03-25 21:47:16.544600,0 days 00:00:12.504533,64,True,0.2517650709244559,128,0.001371034371580807,3,1.1444058073797203e-05,0.9525862068965516,COMPLETE
82,0.7106069922447205,2026-03-25 21:47:16.544600,2026-03-25 21:47:18.896027,0 days 00:00:02.351427,64,True,0.20791800558697077,128,0.0013676950734004506,3,1.4519789339340585e-05,,PRUNED
83,0.2569431960582733,2026-03-25 21:47:18.896027,2026-03-25 21:47:31.497303,0 days 00:00:12.601276,64,True,0.2273138579197822,128,0.00163362152529951,3,1.2042846277812182e-05,0.9547413793103449,COMPLETE
84,0.28533118963241577,2026-03-25 21:47:31.497303,2026-03-25 21:47:44.072277,0 days 00:00:12.574974,64,True,0.2561009559404916,128,0.001807131960699934,3,1.0355481872554867e-05,0.9439655172413793,COMPLETE
85,0.30086392164230347,2026-03-25 21:47:44.078793,2026-03-25 21:47:56.730591,0 days 00:00:12.651798,64,True,0.26821578289225373,128,0.001294889087898112,3,1.38010187739747e-05,0.9288793103448276,COMPLETE
86,0.23560041189193726,2026-03-25 21:47:56.730591,2026-03-25 21:48:09.288348,0 days 00:00:12.557757,64,True,0.2897649715245889,128,0.0014063337777173723,3,2.0927711468140297e-05,0.9051724137931034,COMPLETE
87,0.30590033531188965,2026-03-25 21:48:09.288348,2026-03-25 21:48:21.863548,0 days 00:00:12.575200,64,True,0.25085013967566777,128,0.001254020646265963,3,2.068787010415296e-05,0.9008620689655173,COMPLETE
88,0.15725679695606232,2026-03-25 21:48:21.864554,2026-03-25 21:48:34.438033,0 days 00:00:12.573479,64,True,0.26878468399379435,128,0.001530211827917327,3,1.1272409278847976e-05,0.9676724137931034,COMPLETE
89,0.23126283288002014,2026-03-25 21:48:34.438033,2026-03-25 21:48:47.007046,0 days 00:00:12.569013,64,True,0.27385299212288394,128,0.0015448766021826208,3,1.1715072494036667e-05,0.9331896551724138,COMPLETE
90,0.24406979978084564,2026-03-25 21:48:47.007046,2026-03-25 21:48:59.565183,0 days 00:00:12.558137,64,True,0.22871101355204684,128,0.001388915411241492,3,1.1901426659204074e-05,0.9525862068965517,COMPLETE
91,0.26432928442955017,2026-03-25 21:48:59.565183,2026-03-25 21:49:12.136343,0 days 00:00:12.571160,64,True,0.22364747745937977,128,0.0013882163873123817,3,1.1759542494083842e-05,0.9741379310344828,COMPLETE
92,0.2363131046295166,2026-03-25 21:49:12.136343,2026-03-25 21:49:24.782062,0 days 00:00:12.645719,64,True,0.24086207234693827,128,0.0015631991691847683,3,1.1124898747943549e-05,0.9698275862068966,COMPLETE
93,0.2203114628791809,2026-03-25 21:49:24.782062,2026-03-25 21:49:37.396206,0 days 00:00:12.614144,64,True,0.24759387673389724,128,0.001541613242900177,3,1.6629973777694618e-05,0.959051724137931,COMPLETE
94,0.25925877690315247,2026-03-25 21:49:37.396206,2026-03-25 21:49:49.960967,0 days 00:00:12.564761,64,True,0.2453632566883592,128,0.001535934942305582,3,1.616552971211784e-05,0.9762931034482758,COMPLETE
95,0.3056177496910095,2026-03-25 21:49:49.960967,2026-03-25 21:50:02.530971,0 days 00:00:12.570004,64,True,0.28899255041086713,128,0.0015682945884409878,3,1.0385237588052469e-05,0.9676724137931034,COMPLETE
96,0.25676265358924866,2026-03-25 21:50:02.530971,2026-03-25 21:50:15.096824,0 days 00:00:12.565853,64,True,0.2001597814298574,128,0.001584902134985912,3,1.1318789295603837e-05,0.9547413793103449,COMPLETE
97,0.3248133659362793,2026-03-25 21:50:15.097824,2026-03-25 21:50:23.709665,0 days 00:00:08.611841,64,True,0.27558109117709906,64,0.0017510081510031148,3,1.785813477037509e-05,0.9439655172413793,COMPLETE
98,0.22937774658203125,2026-03-25 21:50:23.709665,2026-03-25 21:50:36.324440,0 days 00:00:12.614775,64,True,0.23357322049962154,128,0.0015137171114776983,3,1.543143451565195e-05,0.9568965517241379,COMPLETE
99,0.3353500962257385,2026-03-25 21:50:36.324440,2026-03-25 21:50:48.852787,0 days 00:00:12.528347,64,True,0.2617480566839369,128,0.0014929172035172814,3,1.526825951749006e-05,0.9353448275862069,COMPLETE
