number,value,datetime_start,datetime_complete,duration,params_batch_size,params_bidirectional,params_dropout_fc,params_hidden_size,params_lr,params_num_layers,params_weight_decay,user_attrs_best_val_auc,state
67,0.849138155579567,2026-03-27 16:34:47.807779,2026-03-27 16:34:49.058360,0 days 00:00:01.250581,32,True,0.2330167673448949,64,0.0006174422716361,2,0.0002158972509471,,PRUNED
14,0.8486824631690979,2026-03-27 16:28:37.831830,2026-03-27 16:28:39.352555,0 days 00:00:01.520725,32,True,0.4775858330668475,64,0.0006156670265727,2,0.0001731154204269,,PRUNED
58,0.6568924784660339,2026-03-27 16:33:51.627372,2026-03-27 16:33:52.594881,0 days 00:00:00.967509,64,False,0.4595880285279498,128,0.0006256770537133,3,3.584350752110943e-05,,PRUNED
86,0.6220933794975281,2026-03-27 16:37:06.306725,2026-03-27 16:37:07.283883,0 days 00:00:00.977158,64,True,0.2366583393847568,64,0.0005932598337723,2,0.0001350737277058,,PRUNED
20,0.4606363624334335,2026-03-27 16:29:15.363232,2026-03-27 16:29:21.568545,0 days 00:00:06.205313,32,True,0.5276269504938003,64,0.0011102146323048,2,2.562795346449688e-05,0.903921568627451,COMPLETE
